,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
AWI,182.13999938964844,157.1543994140625,0.9713585862217748,0.9713585862217748,0.9713585862217748,0.9509803921568628,0.982885085574572,0.9730392156862744,0.9584352078239609,1.922382934793586,10.631281,182.785,1,0.9713585862217748,4
ITRI,103.31999969482422,83.27019989013672,0.9691533031305432,0.9691533031305432,0.9691533031305432,0.8455882352941176,0.9975550122249388,0.9975490196078431,0.9315403422982884,3.752611788012717,17.715027,99.7988,1,0.9691533031305432,4
IQV,239.40499877929688,189.02709930419923,0.9676638381513974,0.9676638381513974,0.9676638381513974,0.8480392156862745,0.9902200488997556,0.9705882352941176,0.982885085574572,1.8311208907263707,13.085074,241.12,1,0.9676638381513974,4
KNSA,79.58000183105469,57.321399993896485,0.9621671101203316,0.9621671101203316,0.9621671101203316,0.8063725490196079,1.0,0.9877450980392156,0.9290953545232272,2.2809348783857053,23.561813,78.505,1,0.9621671101203316,4
PRK,205.69000244140625,178.70479888916014,0.958280298672036,0.958280298672036,0.958280298672036,0.9950980392156864,0.960880195599022,0.9632352941176472,0.9266503667481664,1.587286231117292,7.900708,204.31,1,0.958280298672036,4
RGEN,150.06500244140625,130.99450057983398,0.9495319766048228,0.9495319766048228,0.9495319766048228,0.8259803921568627,0.9951100244498776,0.931372549019608,0.9633251833740832,1.1649181116264362,15.435675,151.29,1,0.9495319766048228,3
FDS,285.1199951171875,240.86958740234374,0.9300895296994104,0.9300895296994104,0.9300895296994104,0.9264705882352942,0.9437652811735942,0.8970588235294118,0.9657701711491442,0.9179962925390232,7.611892,286.14,1,0.9300895296994104,3
INCY,130.1999969482422,107.06780014038085,0.91823673234575,0.91823673234575,0.91823673234575,0.7598039215686274,0.9706601466992664,0.9509803921568628,0.8484107579462102,1.363719215964454,8.437781,128.9,1,0.91823673234575,3
SHW,354.8299865722656,320.45904235839845,0.915978714224076,0.915978714224076,0.915978714224076,0.8504901960784313,0.9559902200488998,0.8578431372549019,0.980440097799511,0.8034448241403157,7.852847,352.97,1,0.915978714224076,3
TRU,86.48500061035156,71.95813110351563,0.9019431060932932,0.9019431060932932,0.9019431060932932,0.6617647058823529,0.9853300733496332,0.9387254901960784,0.8117359413202934,1.2596873431071605,10.823409,85.6,1,0.9019431060932932,3
