,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,576.25,304.2893991088867,2.727932469560159,13.101600293755958,73.37841341461132,28,307.0,0.8267612087463577,6
RGC,24.989999771118164,22.888300018310545,2.736518824704865,11.262909298286877,72.93082450021792,28,329.0,0.8513266637518407,6
MU,414.8800048828125,295.18187133789064,1.9932852785671284,8.29616556342258,41.0831978748548,30,324.0,0.7959456688303168,6
RKLB,80.06999969482422,67.5521004486084,0.8822336836378952,8.23863749066649,37.92504256482267,28,366.0,0.7579930954118539,6
BE,151.3699951171875,112.91020004272461,1.5146931552828924,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
ASTS,111.20999908447266,81.83679969787597,1.0748339648660201,7.306861849786442,40.57475182119142,29,386.0,0.7700172400142291,6
LITE,391.8399963378906,342.82779876708986,0.30765462220857404,3.063195256460986,7.47527537018066,23,294.0,0.7980514004024668,6
CRWV,93.19000244140625,82.60660049438476,0.5169912032214422,1.2411963479705712,15.273273922027192,30,254.0,0.7320179661148405,6
SKM,28.190000534057617,21.213599891662597,3.5106810213630606,18.291629487905702,,4,0.0,0.0,4
DECK,119.33999633789062,99.03720001220704,1.6076516758041726,9.918838736480307,13.552718201961023,3,0.0,0.0,4
ACMR,58.119998931884766,42.269700088500976,0.7917752360491264,8.369122331212843,34.16389456612755,12,0.0,0.0,4
BKD,15.0,11.282000007629394,1.8313417260740514,4.142486479931101,17.834395622990584,6,0.0,0.0,4
CL,90.29000091552734,80.21614456176758,1.0132508166214915,2.559093002213486,5.053261131210474,2,0.0,0.0,4
CVX,176.89999389648438,156.1447998046875,-1.1432824737034366,2.1077023108831043,13.226578304674197,4,0.0,0.0,4
KFY,69.47000122070312,66.79716697692871,0.8381183384670365,1.8598220676081856,2.2050454133544672,3,0.0,0.0,4
CACC,498.239990234375,456.43139892578125,6.291052021805033,1.5593473026976223,,3,0.0,0.0,4
SM,19.469999313354492,18.807344665527342,-0.3633552830585159,0.5642189541196588,-3.35228126351127,4,0.0,0.0,4
APD,272.5,253.31679290771484,,0.0,,1,0.0,0.0,2
ARCB,90.22000122070312,77.67080055236816,,0.0,,1,0.0,0.0,2
ASGN,52.09000015258789,47.756600036621094,,0.0,,1,0.0,0.0,2
AX,98.98999786376953,87.70820007324218,,0.0,,1,0.0,0.0,2
BEN,26.6200008392334,23.889334907531737,,0.0,,1,0.0,0.0,2
BEP,29.829999923706055,27.945000038146972,,0.0,,1,0.0,0.0,2
BEPC,41.63999938964844,39.48871795654297,,0.0,,1,0.0,0.0,2
LBRDK,48.11000061035156,46.89599998474121,,0.0,,1,0.0,0.0,2
PHOE,133.1199951171875,17.97933982849121,,0.0,,1,0.0,0.0,2
RHI,34.61000061035156,27.665535850524904,,0.0,,1,0.0,0.0,2
TCGL,172.83999633789062,11.14279993057251,100.13894756407993,0.0,,2,0.0,0.0,2
MOG-A,305.3500061035156,252.83634979248046,-0.4935518910476666,-0.1530647256507367,12.16764963557505,3,0.0,0.0,2
TSLA,430.4100036621094,443.57740112304685,-0.045575526241977304,-0.4363593051317676,-4.879393665281112,22,249.0,0.6756415971990049,2
GME,23.8799991607666,21.827000045776366,0.8947861880419817,-0.6291529962456615,-6.974601598139209,8,0.0,0.0,2
MSTR,149.7100067138672,168.61340118408202,0.012227919720058015,-1.1772650152120234,-3.9874161234332837,27,280.0,0.7318586455243455,2
CHD,96.25,86.2531999206543,-1.6759096214763791,-1.225147480029054,4.727235466915514,2,0.0,0.0,2
PEP,153.6300048828125,145.7307601928711,-0.20820596542240702,-1.3855191741019273,-4.934648738521019,4,0.0,0.0,2
VZ,44.52000045776367,39.887617645263674,-0.36784647429062844,-1.504797588483625,4.129556898442754,3,0.0,0.0,2
CHTR,206.1199951171875,201.82199981689453,3.523271062512212,-1.7019033889479007,-1.265880741352965,3,0.0,0.0,2
T,26.209999084472656,24.36838592529297,2.2826509015557384,-1.7359680956625323,-1.6867320451821821,3,0.0,0.0,2
LBRDA,48.02000045776367,46.736000061035156,-0.6892360429102018,-1.8041823866007278,-0.851412868543977,2,0.0,0.0,2
FITB,50.220001220703125,47.05520454406738,-2.1143021346823665,-2.590793555688342,2.4089933521158624,3,0.0,0.0,2
SYK,369.55999755859375,359.13686706542967,0.37118515712484257,-2.8849059476582672,,2,0.0,0.0,2
MOD,184.66000366210938,143.84059982299806,-1.0322725409546638,-3.287242370174766,-10.160995070358352,9,0.0,0.0,2
WHR,79.98999786376953,78.10425643920898,0.10064695304667914,-5.62405766470464,-9.134375729234446,2,0.0,0.0,2
CNX,38.79999923706055,37.58839988708496,-0.415652756235263,-5.892419944990013,-11.320295587729168,2,0.0,0.0,2
IP,40.31999969482422,39.91819999694824,1.645837836980879,-6.319705304006728,,3,0.0,0.0,2
AAOI,43.61000061035156,32.62020004272461,-1.5314100276923603,-10.595524706341353,-5.102457818337284,11,0.0,0.0,2
TMUS,197.2100067138672,198.62890716552735,,0.0,,1,0.0,0.0,0
TTWO,220.3000030517578,245.8244009399414,,0.0,,1,0.0,0.0,0
MSFT,430.2900085449219,476.08075134277345,-0.1036207961004278,-0.4788286959241978,-4.66755389216124,13,0.0,0.0,0
ABT,109.30000305175781,122.43459884643555,-0.6632759695111501,-1.4231539805682398,-6.6865918532077275,6,0.0,0.0,0
IRTC,154.50999450683594,172.85330017089845,0.6287734628502628,-2.1507964413925253,-8.271639919405727,4,0.0,0.0,0
