,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
MSGS,326.6300048828125,269.2309997558594,0.99,0.99,0.99,0.9953488372093025,0.986046511627907,0.9906976744186048,0.9930232558139536,5.109408107397497,16.332,341.76,1,0.99,4
WING,263.9549865722656,259.551901550293,0.9739534883720932,0.9739534883720932,0.9739534883720932,0.9511627906976744,0.972093023255814,0.9767441860465116,0.983720930232558,3.947337322930081,10.842794,279.08,1,0.9739534883720932,4
DE,662.85498046875,515.232153930664,0.9518953271223175,0.9688034188034188,0.9763422818791944,0.9603851108146613,0.9544968659587024,0.9193797513008733,1.0,2.0245085574134865,12.102066857142857,665.0309285714286,1,0.9518953271223175,4
NICE,111.08000183105469,110.9724006652832,0.9427194962491573,0.9476495726495724,0.956422018348624,0.9036154905047447,0.9718925506959067,0.9116831638450659,0.9655322355467124,1.6265664237494177,12.813228714285714,111.12214285714286,1,0.9427194962491573,4
GPN,80.30000305175781,76.32241134643554,0.9384883720930232,0.9384883720930232,0.9384883720930232,0.7162790697674418,0.9883720930232558,0.9488372093023256,0.944186046511628,2.8196188151569723,16.4684,81.26,1,0.9384883720930232,4
GKOS,116.44999694824219,114.51440002441406,0.935813953488372,0.935813953488372,0.935813953488372,0.9046511627906976,0.9790697674418604,0.8860465116279069,0.9627906976744186,1.9917799612777105,13.4659,121.0,1,0.935813953488372,3
JLL,315.45001220703125,338.2583990478516,0.9346511627906976,0.9346511627906976,0.9346511627906976,0.972093023255814,0.9651162790697676,0.8627906976744186,0.9883720930232558,1.8751462685635705,9.61895,314.42,1,0.9346511627906976,1
CBRE,149.5,162.7297998046875,0.927906976744186,0.927906976744186,0.927906976744186,0.8488372093023255,0.9348837209302324,0.9395348837209302,0.9348837209302324,2.4659245054082253,7.62531,152.01,1,0.927906976744186,1
MCO,448.81500244140625,496.88449829101563,0.9173255813953488,0.9173255813953488,0.9173255813953488,0.958139534883721,0.8883720930232558,0.8953488372093024,0.986046511627907,2.012294689249627,6.50726,450.76,1,0.9173255813953488,1
CDNS,296.8999938964844,310.43080017089846,0.9163953488372092,0.9163953488372092,0.9163953488372092,0.9023255813953488,0.9325581395348838,0.8697674418604651,0.9767441860465116,1.8971951114688248,7.6024904,305.01,1,0.9163953488372092,1
