,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
MYRG,405.1499938964844,293.00160095214846,0.9646239554317548,0.9646239554317548,0.9646239554317548,0.9832869080779943,0.9888579387186628,0.9275766016713092,0.977715877437326,1.285571142284569,17.70784,397.57,1,0.9646239554317548,4
WCC,351.552001953125,287.5080963134766,0.9579387186629528,0.9579387186629528,0.9579387186629528,0.9415041782729804,0.98050139275766,0.9303621169916436,0.9749303621169916,1.2907861661931863,16.051365,354.27,1,0.9579387186629528,4
GKOS,143.75999450683594,114.11820007324219,0.9559888579387186,0.9559888579387186,0.9559888579387186,0.8523676880222841,0.9916434540389972,0.9693593314763232,0.9220055710306406,1.786392566958623,18.882524,139.045,1,0.9559888579387186,4
PI,139.1199951171875,108.83309982299805,0.9389972144846797,0.9389972144846797,0.9389972144846797,0.8607242339832869,0.977715877437326,0.9387186629526464,0.9108635097493036,1.359507533079649,15.744753,138.94,1,0.9389972144846797,4
TER,352.364990234375,329.3894976806641,0.9325905292479107,0.9325905292479107,0.9325905292479107,0.7827298050139275,0.9637883008356546,0.924791086350975,0.9665738161559888,1.284821502709022,14.667197,351.26,1,0.9325905292479107,3
PWR,720.2949829101562,578.5663317871093,0.9305013927576602,0.9305013927576602,0.9305013927576602,0.9498607242339832,0.9610027855153204,0.8579387186629527,0.9944289693593314,0.9956903778963062,14.414914,719.3101,1,0.9305013927576602,3
CMPR,89.29000091552734,75.01980010986328,0.9263231197771588,0.9263231197771588,0.9263231197771588,0.958217270194986,0.935933147632312,0.9721448467966574,0.8133704735376045,1.8802213380156905,11.04152,90.41,1,0.9263231197771588,3
QCOM,179.56210327148438,135.80143829345704,0.925766016713092,0.925766016713092,0.925766016713092,0.5236768802228412,0.9749303621169916,0.9888579387186628,0.9303621169916436,3.16431007237411,15.230766,179.76,1,0.925766016713092,3
LLY,940.4398803710938,948.9708020019531,0.9458217270194986,0.9458217270194986,0.9458217270194986,0.913649025069638,0.924791086350975,0.9498607242339832,0.9916434540389972,1.4454182345194695,9.837759,934.95,1,0.9458217270194986,2
FTAI,250.4250030517578,255.45551483154296,0.9298050139275764,0.9298050139275764,0.9298050139275764,0.8161559888579387,0.9693593314763232,0.9080779944289692,0.9554317548746518,1.2056042329418784,15.05326,245.19,1,0.9298050139275764,1
