,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.54990005493164,21.945398025512695,2.8101367364328307,13.355256727773316,78.33883178764826,28,323.0,0.8517476049013691,6
SNDK,478.6700134277344,286.64279998779296,2.2661266366217903,13.03980176978105,73.18778585234661,25,283.0,0.8231606160874735,6
RKLB,86.0,65.12770050048829,0.8822336836378952,8.85142492888208,41.471691418444614,27,365.0,0.758954328941358,6
MU,408.95001220703125,283.94581024169923,2.168559301985632,8.291521954005452,39.561537094967925,27,300.0,0.7991996461956303,6
BE,149.7449951171875,109.8445002746582,1.5052314947399807,7.733542790429064,10.022235457381464,21,262.0,0.7904704083950339,6
VERA,46.614498138427734,43.50458976745605,0.44676304603347494,7.578142674295977,12.138804475510442,16,248.0,0.8238586891884206,6
ASTS,106.51000213623047,78.23839981079101,1.0883689430209136,7.067726544096189,35.0064742037276,27,376.0,0.7710630463369793,6
LITE,362.5,333.5205987548828,0.19121513935521123,2.9488550388619146,7.47527537018066,21,281.0,0.7968010290667239,6
CRWV,110.16120147705078,81.2784245300293,0.6689743929909431,1.3357144654186974,11.810933165587585,30,248.0,0.7289739796012843,6
SKM,27.204999923706055,20.771099853515626,5.215487442946387,17.364105114491935,,3,0.0,0.0,4
APLD,41.119998931884766,28.994500007629394,3.0420421051351823,13.259395685377141,28.27796048312441,24,0.0,0.0,4
UMC,12.606900215148926,8.316738033294678,6.539679083184979,12.396566147170963,,5,0.0,0.0,4
DOCN,61.70819854736328,48.94596397399902,3.771449502049362,11.429857487454974,7.844016324032133,3,0.0,0.0,4
MKSI,230.32000732421875,170.4215887451172,1.132523216586138,7.1786778732118375,36.25324021307134,7,0.0,0.0,4
LRCX,238.58999633789062,178.76730743408203,0.81475508881079,6.554223236229233,30.500174920085648,15,0.0,0.0,4
VIST,56.52000045776367,49.060199966430666,-1.9419443561306649,4.964963972685998,,2,0.0,0.0,4
COHR,209.98260498046875,177.66225189208984,0.7968627420975962,4.317451412128903,7.079568369012217,16,0.0,0.0,4
GFS,47.38999938964844,37.965599899291995,1.9219601619014852,4.038997914845128,1.1809989100445506,4,0.0,0.0,4
FLY,28.225200653076172,23.372104034423828,0.22324367053278765,1.5045628092303038,24.309107236778814,20,0.0,0.0,4
NET,216.39500427246094,196.19710021972656,5.252334651823229,1.3017133096656974,-8.137764192851348,4,0.0,0.0,4
GM,86.69999694824219,78.36449295043946,-0.268359614167446,1.280794558877596,-0.914857244802203,2,0.0,0.0,4
AKAM,104.45999908447266,88.98339950561524,1.5455385833232285,1.1537807946582046,4.761357684853884,4,0.0,0.0,4
STX,380.32000732421875,290.769482421875,-0.10063360474836484,0.5642498010347972,15.739191341499044,8,0.0,0.0,4
PLBL,10.199899673461914,10.528838062286377,-5.013293841080207,2.968747177678477,-0.5483493673775985,3,0.0,0.0,2
ARGX,873.72998046875,861.4405969238281,,0.0,,1,0.0,0.0,2
BPOP,129.81500244140625,121.47769348144531,,0.0,,1,0.0,0.0,2
CDLR,24.422000885009766,18.991040058135987,8.929530784581296,0.0,,2,0.0,0.0,2
HCA,523.864990234375,480.402431640625,,0.0,,1,0.0,0.0,2
RDW,14.45989990234375,7.99099799156189,-3.976273229263727,0.0,,3,0.0,0.0,2
SYY,82.87999725341797,74.71683181762695,,0.0,,1,0.0,0.0,2
MSTR,159.93499755859375,171.62770080566406,0.012227919720058015,-0.8957431739998409,-4.4318918903737226,26,274.0,0.7324699569735276,2
CLS,330.4534912109375,309.3132702636719,1.2596433318311158,-2.0785542552001157,-5.683981252710796,8,0.0,0.0,2
GLW,110.30500030517578,87.91989944458008,3.3044532523421433,-2.7357827986694394,-3.3305928080478724,3,0.0,0.0,2
KB,99.25,87.20980010986328,-1.8697215807034873,-4.041550736778499,-4.100784193368979,4,0.0,0.0,2
KC,14.539999961853027,11.691199989318848,2.172470609130339,-7.686565390247102,13.439429245758316,5,0.0,0.0,2
ZS,225.4149932861328,239.45260131835937,-4.689390969960206,-7.306627064402038,,2,0.0,0.0,0
TLX,8.319999694824219,8.476000003814697,-5.544356718798937,-20.866937053842417,-23.79032374358697,2,0.0,0.0,0
