,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,44.79999923706055,18.89440004348755,5.351995624875975,26.121359518292078,109.12732399422495,24,301.0,0.849028845452471,6
SNDK,388.79998779296875,242.66140075683595,1.850566121465863,13.66434744357718,26.302457253867967,18,253.0,0.8226186724344042,6
RKLB,87.94499969482422,58.46480003356933,2.0383951009748515,12.399298328404198,56.53355217188927,22,340.0,0.7554716468040334,6
MU,345.5400085449219,256.58680236816406,1.820570117431372,8.825659504747268,32.16905757230346,20,267.0,0.7914697792456141,6
ASTS,98.43000030517578,71.07769958496094,1.6465652168754397,8.747514508419384,24.868883117243552,22,345.0,0.7605821181962303,6
VERA,46.81999969482422,39.50239978790283,0.44676304603347494,8.12032841928616,30.793857687091887,16,248.0,0.8238586891884206,6
LITE,339.1499938964844,309.50559967041016,0.9420790862558829,4.209409153166011,12.097028970724883,17,261.0,0.7989208033257775,6
VNET,11.569999694824219,9.144599990844727,4.7954053859941155,14.379807562962132,,4,0.0,0.0,4
BILI,31.86989974975586,26.41239803314209,1.7937620268210515,13.605804963281997,,4,0.0,0.0,4
GDS,44.10749816894531,34.67854984283447,1.2507297631894148,12.192828748481787,,5,0.0,0.0,4
HYMC,32.65999984741211,14.991799898147583,-0.3748017200427983,8.964878048631288,,10,0.0,0.0,4
IREN,50.79999923706055,47.59470001220703,2.241979094895333,6.463670218862127,-4.496545801576912,19,0.0,0.0,4
POWL,390.4649963378906,341.7082080078125,1.2249658399897667,6.461629419264462,7.259674859576393,4,0.0,0.0,4
SATS,126.22000122070312,89.04120010375976,2.2337523978408655,6.291164616048206,26.00947471594775,13,0.0,0.0,4
MTSI,195.39999389648438,170.75420043945311,4.53110082096099,6.273814984960168,0.21858364296226118,4,0.0,0.0,4
PL,25.325000762939453,15.54649990081787,1.3858570367140843,6.2678092112908015,44.7624608444893,11,0.0,0.0,4
ESLT,714.2999877929688,523.3102124023437,1.3245226293038603,5.771881796180083,37.18280267104682,10,0.0,0.0,4
AKAM,91.31999969482422,85.9843995666504,1.3983579123338252,4.137295598704238,,2,0.0,0.0,4
SCCO,176.53500366210938,140.66799072265624,2.254378631956866,3.889169155115124,7.287687690597244,3,0.0,0.0,4
PSLV,28.084999084472656,20.193699989318848,1.0055743510952133,3.0619066830342905,30.36997855338438,9,0.0,0.0,4
NBIS,107.9800033569336,95.70690017700196,1.1486328113702489,2.9554264435251425,-14.95756677853144,8,0.0,0.0,4
BMNR,31.047199249267578,33.60874740600586,0.360951097895299,2.8889711809922227,-13.40360768800706,21,242.0,0.7218907416258566,4
AAUC,26.15999984741211,20.457599906921388,0.4360401809968385,2.6639375976650204,12.446040471941046,11,0.0,0.0,4
ADPT,18.174999237060547,16.446699962615966,-2.033034939501055,2.414238079040576,0.12706771317982923,2,0.0,0.0,4
HMY,22.424999237060547,18.99209987640381,0.16884181465476322,1.851637519605287,4.354433470134489,3,0.0,0.0,4
LMND,86.22000122070312,75.03200012207031,-1.0287046488911782,1.7255896195542337,2.176076760434779,7,0.0,0.0,4
ERO,30.979999542236328,24.829400100708007,0.7537086502766537,1.615204776981067,10.187348196165768,8,0.0,0.0,4
BIDU,151.9499969482422,125.70919967651368,1.6562643870422817,1.157841272080725,14.699718551959172,7,0.0,0.0,4
BABA,166.98500061035156,156.9163003540039,-0.7677545998006616,0.9244804869521347,-9.659270475350766,9,0.0,0.0,4
JOYY,69.79000091552734,62.28362922668457,-0.04004175000620336,0.6361645030790508,4.032403120237582,5,0.0,0.0,4
CRWV,91.11000061035156,84.41400024414062,0.2798885790311022,0.20973245172481275,-7.783806780959676,23,0.0,0.0,4
TSLA,449.7799072265625,444.0215997314453,-0.045575526241977304,-0.4363593051317676,0.2217914616717369,21,241.0,0.6740004836701032,4
ALMS,20.920000076293945,9.245199995040894,8.734019867389952,0.0,,3,0.0,0.0,2
ATRO,69.8499984741211,52.8820002746582,2.0675883625418834,0.0,,2,0.0,0.0,2
DXCM,71.12999725341797,63.954800033569335,,0.0,,1,0.0,0.0,2
KC,13.46500015258789,11.587899990081787,-4.155616707260357,0.0,,2,0.0,0.0,2
SEDG,35.63800048828125,33.19966007232666,,0.0,,1,0.0,0.0,2
TPC,73.97010040283203,66.76780143737793,-1.8650478436993634,-0.09027809637660011,5.073807300722133,3,0.0,0.0,2
BEAM,34.05500030517578,25.47989994049072,0.9846408902073305,-0.45924080892403296,-0.35000583516536804,5,0.0,0.0,2
MSTR,161.86000061035156,187.60280151367186,0.12605781019623888,-0.9626711715514912,-13.234834484814082,23,258.0,0.7274398459141523,2
XPEV,21.75,21.233400192260742,0.31126083514003505,-1.4494853427568064,3.333331377078319,7,0.0,0.0,2
BLLN,99.55999755859375,0.0,-1.3475388039381733,-1.7073221664940328,-15.012542303708132,12,0.0,0.0,2
WB,11.220000267028809,10.30399995803833,0.24712003939890148,-2.165705533556422,-1.4976778222330622,3,0.0,0.0,2
VST,172.2899932861328,171.69003021240235,-2.7694363849387122,-3.762023883103349,-1.237063798378768,8,0.0,0.0,2
AXSM,176.69000244140625,150.05999938964842,-1.7445645299949653,-3.7983957666678463,20.891688920143082,6,0.0,0.0,2
NXT,99.20500183105469,92.35169982910156,-0.6646911242256914,-5.05372624785182,,3,0.0,0.0,2
ABVX,118.36000061035156,118.44420013427734,1.2043239594074169,-1.8469012642126965,-2.711267475632828,15,0.0,0.0,0
PSTG,71.98139953613281,78.08402755737305,-1.7925627466229959,-6.38213051516584,-11.69441496428059,11,0.0,0.0,0
TEM,69.28500366210938,71.15239959716797,-0.744822511905946,-8.38895469190416,,3,0.0,0.0,0
RARE,24.280000686645508,31.69550018310547,-0.19807876771559269,-8.954099904702277,-35.20523183093034,9,0.0,0.0,0
