,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
VEEV,282.1300048828125,205.1774008178711,0.9822622107969152,0.9822622107969152,0.9822622107969152,0.9203084832904884,0.9922879177377892,0.987146529562982,0.987146529562982,2.92384857134514,15.1974,282.13,1,0.9822622107969152,4
OKTA,172.91000366210938,139.80080123901368,0.9796915167095116,0.9796915167095116,0.9796915167095116,0.8174807197943444,1.0,1.0,0.9897172236503856,4.483040631859547,28.6341,172.91,1,0.9796915167095116,4
CRM,252.0500030517578,178.8713998413086,0.9667095115681236,0.9667095115681236,0.9667095115681236,0.699228791773779,0.9974293059125964,0.9948586118251928,0.9974293059125964,3.754177244846709,22.5805,252.05,1,0.9667095115681236,4
SNPS,464.8900146484375,417.3933996582031,0.9667095115681232,0.9667095115681232,0.9667095115681232,0.9640102827763496,0.9897172236503856,0.9254498714652956,1.0,2.070582242304359,13.3878,464.89,1,0.9667095115681232,4
CRWD,227.9600067138672,195.2736492919922,0.9489717223650384,0.9489717223650384,0.9489717223650384,0.7300771208226221,0.9948586118251928,0.9408740359897172,0.9922879177377892,2.200439523604621,20.499,227.96,1,0.9489717223650384,4
RBRK,107.0199966430664,84.20199951171875,0.9272493573264782,0.9272493573264782,0.9272493573264782,0.7583547557840618,0.9691516709511568,0.9331619537275064,0.9280205655526992,2.1874394162430773,11.3284,107.02,1,0.9272493573264782,3
FROG,104.02999877929688,87.49949981689453,0.9127249357326478,0.9127249357326478,0.9127249357326478,0.7969151670951157,0.9794344473007712,0.8688946015424165,0.9305912596401028,1.4181469957710535,12.1013,104.03,1,0.9127249357326478,3
MSTR,137.39999389648438,100.01999954223633,0.9048843187660668,0.9048843187660668,0.9048843187660668,0.5244215938303342,0.9717223650385604,0.9203084832904884,0.9511568123393316,1.9255216710594043,11.535,137.4,1,0.9048843187660668,3
TENB,37.619998931884766,35.11760002136231,0.9006426735218508,0.9006426735218508,0.9006426735218508,0.6298200514138818,0.974293059125964,0.9665809768637532,0.7917737789203085,2.4575509335364774,11.7647,37.62,1,0.9006426735218508,3
TEAM,185.6199951171875,112.75870010375976,0.8862467866323908,0.8862467866323908,0.8862467866323908,0.7917737789203085,0.948586118251928,0.8020565552699229,0.9717223650385604,1.230068483133977,10.1799,185.62,1,0.8862467866323908,3
