,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
LMAT,108.30999755859375,86.96220001220703,0.9948660714285714,0.9948660714285714,0.9948660714285714,0.9866071428571428,0.9977678571428572,0.9977678571428572,0.9888392857142856,7.753011936593409,24.41454,113.69,1,0.9948660714285714,4
SEZL,71.99500274658203,68.3146997833252,0.9799107142857144,0.9799107142857144,0.9799107142857144,0.8727678571428571,1.0,0.9866071428571428,0.9866071428571428,5.467247122214058,35.2603,84.7,1,0.9799107142857144,4
AAOI,82.41000366210938,41.30880012512207,0.9649733708703665,0.9669117647058822,0.9692567567567568,0.7668081573653684,1.0,0.9702815335338957,0.9934700919848309,3.062013902545131,47.23692066666667,79.04834444444444,1,0.9649733708703665,4
DELL,148.72999572753906,121.33707321166992,0.9563303786740077,0.9632716049382716,0.9649509803921568,0.8016263060028107,0.9774412925875146,0.9616333465858786,0.9874581218151961,2.894159678198239,19.961011,145.6941111111111,1,0.9563303786740077,4
SJM,115.625,103.08913665771485,0.927455357142857,0.927455357142857,0.927455357142857,0.8370535714285714,0.9196428571428572,0.9732142857142856,0.90625,3.990689961592373,8.81801,116.0,1,0.927455357142857,4
XYZ,63.45909881591797,61.49178230285644,0.92677680833694,0.9313271604938272,0.9358108108108107,0.6638756455976587,0.9725080678199054,0.9605854646647699,0.9190325370376884,2.9316841641255524,15.280020777777777,62.87122222222222,1,0.92677680833694,3
VAC,65.73999786376953,58.2366104888916,0.9204241071428572,0.9204241071428572,0.9204241071428572,0.875,0.9776785714285714,0.8816964285714286,0.9107142857142856,2.3664914914914914,16.6552,67.66,1,0.9204241071428572,3
NATL,45.38999938964844,39.43119987487793,0.9198944000777534,0.9274691358024691,0.9344978165938864,0.943102048695764,0.9153748788456989,1.0,0.7760149380609118,10.382660386983789,8.57057967777778,45.45611111111111,1,0.9198944000777534,3
FTDR,67.83000183105469,58.35580009460449,0.910379464285714,0.910379464285714,0.910379464285714,0.8883928571428571,0.9821428571428572,0.8459821428571429,0.9084821428571428,2.1442970908558654,16.802847,65.76,1,0.910379464285714,3
HUBS,262.8713073730469,313.8976248168945,0.9270089285714286,0.9270089285714286,0.9270089285714286,0.9285714285714286,0.9308035714285714,0.8861607142857143,0.9910714285714286,2.3811107349807843,9.28775,268.52,1,0.9270089285714286,1
