,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
ALGT,114.79000091552734,87.06540008544921,,0.0,,1,8.0,0.9103541449522894,4
ARM,123.69999694824219,118.60419967651367,,0.0,,1,9.0,0.8581607353920959,4
ARW,158.60000610351562,117.31520065307618,,0.0,,1,8.0,0.9154108233401974,4
LBTYB,18.010000228881836,11.15540002822876,,0.0,,1,8.0,0.9540659289605442,4
LITE,551.989990234375,364.3463995361328,,0.0,,1,9.0,0.792374054834836,4
PIPR,364.3800048828125,352.1817987060547,,0.0,,1,8.0,0.8894944303873771,4
XPO,203.61000061035156,148.22079956054688,,0.0,,1,9.0,0.8568773180599986,4
ACMR,62.47999954223633,45.10490005493164,,0.0,,1,0.0,0.0,2
ALAB,169.85000610351562,162.94930053710937,,0.0,,1,0.0,0.0,2
APLD,34.95000076293945,30.92270004272461,,0.0,,1,0.0,0.0,2
ATR,134.30999755859375,122.85397430419921,,0.0,,1,0.0,0.0,2
BIIB,201.17999267578125,177.51600036621093,,0.0,,1,0.0,0.0,2
BILL,48.939998626708984,50.614799880981444,,0.0,,1,8.0,0.9385960785257064,2
CMI,577.72998046875,538.5416033935547,,0.0,,1,0.0,0.0,2
DAVE,183.22000122070312,201.9607995605469,,0.0,,1,8.0,0.8810731970281217,2
ENS,172.22000122070312,158.06928161621093,,0.0,,1,0.0,0.0,2
ENTG,122.37000274658203,98.06411315917968,,0.0,,1,0.0,0.0,2
EXPO,79.79000091552734,72.98205505371094,,0.0,,1,0.0,0.0,2
FLS,85.45999908447266,73.7154655456543,,0.0,,1,0.0,0.0,2
FN,503.989990234375,472.2033996582031,,0.0,,1,0.0,0.0,2
IMVT,27.049999237060547,25.476199989318847,,0.0,,1,0.0,0.0,2
IPGP,109.61000061035156,81.99899978637696,,0.0,,1,0.0,0.0,2
KLAC,1442.949951171875,1335.5697924804688,,0.0,,1,0.0,0.0,2
KTOS,94.41000366210938,91.61020004272461,,0.0,,1,0.0,0.0,2
LASR,51.119998931884766,40.23509986877441,,0.0,,1,0.0,0.0,2
MSTR,134.92999267578125,163.09200088500975,,0.0,,1,8.0,0.911055535629779,2
NVST,29.100000381469727,22.67959991455078,,0.0,,1,0.0,0.0,2
POST,114.61000061035156,99.7933999633789,,0.0,,1,0.0,0.0,2
POWL,584.219970703125,378.79499877929686,,0.0,,1,0.0,0.0,2
RGA,225.36000061035156,199.93759948730468,,0.0,,1,0.0,0.0,2
RMBS,107.0999984741211,101.37439987182617,,0.0,,1,0.0,0.0,2
ROIV,25.81999969482422,21.974000015258788,,0.0,,1,0.0,0.0,2
TER,300.1099853515625,215.77179931640626,,0.0,,1,0.0,0.0,2
UAA,7.559999942779541,5.289400024414062,,0.0,,1,0.0,0.0,2
UAL,115.91000366210938,109.69759963989257,,0.0,,1,0.0,0.0,2
UI,622.3300170898438,565.0623937988281,,0.0,,1,0.0,0.0,2
VSAT,41.70000076293945,38.59879997253418,,0.0,,1,0.0,0.0,2
XMTR,66.02999877929688,61.5357999420166,,0.0,,1,0.0,0.0,2
ASST,11.914999961853027,17.799900074005127,,0.0,,1,0.0,0.0,0
BLSH,27.450000762939453,39.429799995422364,,0.0,,1,0.0,0.0,0
COIN,165.1199951171875,237.29559844970703,,0.0,,1,0.0,0.0,0
CRDO,111.4000015258789,146.0538006591797,,0.0,,1,0.0,0.0,0
GLXY,19.760000228881836,26.41560005187988,,0.0,,1,0.0,0.0,0
HOOD,82.81999969482422,114.59259963989258,,0.0,,1,0.0,0.0,0
LUMN,8.0600004196167,8.218400020599365,,0.0,,1,0.0,0.0,0
OTEX,25.06999969482422,31.175010948181153,,0.0,,1,0.0,0.0,0
RBLX,66.41999816894531,81.76520004272462,,0.0,,1,0.0,0.0,0
