,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,46.82709884643555,18.93494203567505,5.5444716324383885,26.515921091933652,110.63110705318874,24,301.0,0.849028845452471,6
RKLB,86.29000091552734,58.4317000579834,2.0383951009748515,12.291472350462074,56.00306125342688,22,340.0,0.7554716468040334,6
SNDK,380.2900085449219,242.491201171875,1.7759495154561478,11.492921653349525,26.302457253867967,18,253.0,0.8226186724344042,6
MU,345.6099853515625,256.58820190429685,1.820570117431372,8.825960405998659,32.16905757230346,20,267.0,0.7914697792456141,6
ASTS,95.37999725341797,71.01669952392578,1.5076465637897962,8.574719415540333,24.164458194446727,22,345.0,0.7605821181962303,6
VERA,46.040000915527344,39.486799812316896,0.44676304603347494,8.12032841928616,30.793857687091887,16,248.0,0.8238586891884206,6
LITE,334.0050048828125,309.4026998901367,0.9420790862558829,4.209409153166011,12.097028970724883,17,261.0,0.7989208033257775,6
GDS,45.45500183105469,34.70549991607666,1.2507297631894148,13.994721846695047,,5,0.0,0.0,4
BILI,31.145000457763672,26.397900047302247,1.7937620268210515,12.28857240681579,,4,0.0,0.0,4
HYMC,33.744998931884766,15.013499879837036,-0.3748017200427983,9.446671609544179,,10,0.0,0.0,4
SQM,77.56999969482422,62.371000137329105,1.7325166228206235,7.554616952765114,,3,0.0,0.0,4
IREN,50.66999816894531,47.59209999084473,2.2322749917259235,6.453253244946542,-4.496545801576912,19,0.0,0.0,4
SATS,124.81999969482422,89.01320007324219,2.2337523978408655,6.291164616048206,25.724007166856588,13,0.0,0.0,4
MTSI,191.3000030517578,170.6722006225586,3.715256879975256,6.273814984960168,0.21858364296226118,4,0.0,0.0,4
PL,24.459999084472656,15.529199867248535,1.3858570367140843,6.2678092112908015,40.06869075632436,11,0.0,0.0,4
ESLT,707.7999877929688,523.1802124023437,1.3245226293038603,5.646924981892442,36.77224590520564,10,0.0,0.0,4
TWST,38.2599983215332,31.613399925231935,-0.6535978364149098,4.512918502135954,,2,0.0,0.0,4
AKAM,93.19999694824219,86.02199951171875,1.3983579123338252,4.137295598704238,,2,0.0,0.0,4
PSLV,28.309999465942383,20.198199996948244,1.0055743510952133,3.0619066830342905,30.36997855338438,9,0.0,0.0,4
BMNR,31.190099716186523,33.611605415344236,0.360951097895299,2.912530961541478,-13.40360768800706,21,242.0,0.7218907416258566,4
AG,20.454999923706055,14.756499996185303,0.009808261703289365,2.7366131146501265,16.197374603645404,15,0.0,0.0,4
ADPT,18.049999237060547,16.44419996261597,-2.033034939501055,2.414238079040576,0.12706771317982923,2,0.0,0.0,4
HMY,22.68000030517578,18.997199897766112,0.16884181465476322,1.851637519605287,4.354433470134489,3,0.0,0.0,4
HL,24.575000762939453,17.093503684997557,-0.3766455279747029,1.7937489952222767,19.68590065940296,15,0.0,0.0,4
CEF,50.98160171508789,42.51483200073242,-1.0887248803525835,1.2287710673882457,12.643137603197928,4,0.0,0.0,4
BIDU,151.92999267578125,125.70879959106445,1.6562643870422817,1.1400250786526624,14.699718551959172,7,0.0,0.0,4
BABA,165.55999755859375,156.88780029296876,-0.7677545998006616,0.7955741118925592,-9.659270475350766,9,0.0,0.0,4
JOYY,69.38999938964844,62.27562919616699,-0.04004175000620336,0.6361645030790508,4.032403120237582,5,0.0,0.0,4
CDE,21.770000457763672,16.692199954986574,-0.8745332480021913,0.2660384690788576,14.836634858579993,15,0.0,0.0,4
CRWV,89.48500061035156,84.38150024414062,0.2798885790311022,0.11096975711574072,-8.022705588100573,23,0.0,0.0,4
TSLA,450.67999267578125,444.0396014404297,-0.045575526241977304,-0.4363593051317676,0.2217914616717369,21,241.0,0.6740004836701032,4
DXCM,70.3865966796875,63.93993202209472,,0.0,,1,0.0,0.0,2
KC,13.319999694824219,11.584999980926513,-4.155616707260357,0.0,,2,0.0,0.0,2
BEAM,35.150001525878906,25.501799964904784,0.9846408902073305,-0.45924080892403296,-0.35000583516536804,5,0.0,0.0,2
MSTR,161.72000122070312,187.6000015258789,0.12605781019623888,-0.96671842601537,-13.234834484814082,23,258.0,0.7274398459141523,2
XPEV,21.639999389648438,21.231200180053712,0.31126083514003505,-1.4494853427568064,3.333331377078319,7,0.0,0.0,2
GFI,49.22999954223633,42.47779991149903,-2.613819128322311,-1.7324044913516874,10.513330618264272,4,0.0,0.0,2
ABVX,119.94999694824219,118.47600006103515,1.2043239594074169,-1.8469012642126965,-2.4723319610726024,15,0.0,0.0,2
VST,175.88999938964844,171.76203033447266,-2.4628900957729707,-3.762023883103349,0.8104647257193509,8,0.0,0.0,2
PSTG,72.5199966430664,78.09479949951172,-1.7925627466229959,-6.38213051516584,-11.69441496428059,11,0.0,0.0,0
TEM,70.26000213623047,71.1718995666504,-0.744822511905946,-8.38895469190416,,3,0.0,0.0,0
