,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,24.46500015258789,20.418100032806397,3.2331887528089296,14.44669997970459,96.76649670087811,25,308.0,0.8481221906772355,6
SNDK,450.4678039550781,263.42515625,2.0800429210491727,13.213979417376938,61.86171369928712,21,270.0,0.822659205759303,6
RKLB,88.91259765625,61.586352310180665,1.500279150647251,11.71863641346173,55.66269824194195,26,361.0,0.7596280834623964,6
BE,148.68499755859375,108.47610046386718,1.648871886751065,9.76552238185636,3.7017978693528995,20,261.0,0.7909183711722099,6
ASTS,112.39129638671875,74.05382553100586,1.9879655614365463,8.711435770070594,32.029189125315796,26,368.0,0.7703956615441517,6
MU,363.8200988769531,268.53599517822266,1.7500882461515346,7.778958618783349,36.553064684559935,24,289.0,0.7980825316436801,6
VERA,44.84000015258789,41.54759967803955,0.44676304603347494,7.578142674295977,24.33195531371517,16,248.0,0.8238586891884206,6
LITE,348.17999267578125,323.2453988647461,0.11853268702293705,3.427615710570122,9.312375761482498,20,275.0,0.796963242667478,6
UUUU,23.524999618530273,16.00829996109009,3.921442763339933,15.112287814629775,,5,0.0,0.0,4
HYMC,41.09989929199219,17.793997945785524,0.032207011650193025,11.591791368785618,,12,0.0,0.0,4
KGC,35.92499923706055,28.17590000152588,-0.13373725219886223,7.9190958473368545,,3,0.0,0.0,4
ORLA,16.739999771118164,13.280200061798096,1.7846825019759205,7.778982372904286,12.671318796234342,3,0.0,0.0,4
FNV,251.89999389648438,210.00620025634765,0.9266927820933413,6.548059381813953,,2,0.0,0.0,4
HBM,24.489999771118164,18.56960000991821,0.4962107398262379,5.160861545926787,16.860329200269252,4,0.0,0.0,4
OR,43.619998931884766,35.50480010986328,-0.29223257848635664,4.403655489787006,15.067277662579514,3,0.0,0.0,4
PSLV,31.0,21.602399978637695,1.418056952516811,3.846620986889371,30.36997855338438,12,0.0,0.0,4
AAUC,29.31999969482422,21.657799892425537,0.5177974083757472,3.5004617122074624,13.493524390452736,12,0.0,0.0,4
ENLT,53.05500030517578,42.39809982299805,1.1750598511171018,3.4329409482059603,12.470397348534444,11,0.0,0.0,4
AEM,207.56500244140625,174.17273071289063,1.236080699419209,3.025539127818791,14.043432389503163,5,0.0,0.0,4
BMNR,28.4950008392334,32.40096565246582,0.09542116899781371,2.9025357298179584,-10.847301127420891,22,246.0,0.7226015312342212,4
AU,105.57160186767578,85.53779220581055,-0.834122963834083,2.4401131367516813,12.970755950749279,5,0.0,0.0,4
SA,32.73500061035156,28.40830005645752,2.2366522937498523,2.021862582146172,6.301468706234448,4,0.0,0.0,4
SKE,28.8700008392334,22.33339998245239,-0.3917874316420081,1.8791408355191392,8.76318460410212,12,0.0,0.0,4
ERO,30.549999237060547,25.760200119018556,-0.06497034545826447,1.2199423368986855,10.187348196165768,10,0.0,0.0,4
PAAS,58.334999084472656,47.2043000793457,0.08523789654743334,0.778157197701408,14.779747642012158,14,0.0,0.0,4
GFI,52.33000183105469,43.70199996948242,-1.4401756861246506,0.6526954180761657,9.748365374302104,5,0.0,0.0,4
BRZE,24.440000534057617,30.539399909973145,-1.711869435361277,2.635172453160817,-15.123871130206332,5,0.0,0.0,2
ACLX,72.32499694824219,73.02059982299805,-2.4961377574947208,1.147540628520699,-11.692103772796349,5,0.0,0.0,2
IAG,19.469999313354492,15.618199920654297,,0.0,,1,0.0,0.0,2
OGN,9.604999542236328,7.497505836486816,,0.0,,1,0.0,0.0,2
QGEN,56.900001525878906,46.19139999389648,,0.0,,1,0.0,0.0,2
SKM,23.229999542236328,20.33599983215332,,0.0,,1,0.0,0.0,2
SSRM,24.110000610351562,21.955000038146974,-0.08389453706232342,0.0,,2,0.0,0.0,2
SVM,12.34000015258789,8.162599992752074,9.195401620403064,0.0,,4,0.0,0.0,2
MSTR,160.4199981689453,178.9426010131836,0.07476102571442009,-0.29801627410433545,-7.165361498124852,25,273.0,0.7327365648791836,2
GFS,43.0099983215332,36.88829986572266,2.4903655635581057,-0.5648298238608906,1.1809989100445506,2,0.0,0.0,2
PKX,59.75,53.83919990539551,-0.33110038985894874,-1.4160112254084454,1.1879349726528128,9,0.0,0.0,2
UMC,10.755000114440918,7.921500034332276,5.694919932020937,-1.567752951157353,,3,0.0,0.0,2
WPM,141.00999450683594,114.39499938964843,0.17899683346309647,-1.5939334737865019,9.469820158418528,2,0.0,0.0,2
AXSM,185.25999450683594,154.3325994873047,-1.6885062398398396,-2.369795096717328,20.891688920143082,7,0.0,0.0,2
SII,122.45999908447266,96.2234001159668,0.09523731074638775,-2.4449764743256996,,3,0.0,0.0,2
CGAU,18.030000686645508,13.808399963378907,0.3337796546247329,-3.2710266094241325,,2,0.0,0.0,2
IBRX,6.699999809265137,2.3841999864578245,6.2640129483216525,-3.647479896970168,7.01380016452549,14,0.0,0.0,2
GRAL,101.23999786376953,93.98029998779298,-3.7383168819637658,-4.215051406043457,,2,0.0,0.0,2
KEP,21.559999465942383,17.21319995880127,-2.2366194368869383,-4.794521293609099,2.1689449248742054,3,0.0,0.0,2
IDCC,323.4700012207031,337.4237359619141,0.2407011087700417,-1.7008491634420808,-13.779449497439423,3,0.0,0.0,0
VIA,24.905000686645508,33.45549976348877,-0.23220821931195954,-4.634666497189223,-23.368420450916975,8,0.0,0.0,0
