,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,483.7200012207031,282.98980010986327,2.407964062247269,13.562549555086454,70.0488383704079,24,282.0,0.8233788005537956,6
RGC,28.75,21.57900001525879,2.7570749885670263,13.355256727773316,78.22450232729224,27,320.0,0.8520723022423446,6
RKLB,83.2300033569336,64.46210052490234,0.9976357831888765,10.004057371442906,43.26638762739666,27,365.0,0.758954328941358,6
BE,143.00999450683594,109.45180038452149,1.5052314947399807,8.870770296734213,10.022235457381464,20,261.0,0.7909183711722099,6
ASTS,106.375,77.42989974975586,1.0883689430209136,8.151645045011984,32.99993211254323,27,376.0,0.7710630463369793,6
MU,389.7449951171875,280.6759320068359,2.1747186785383072,7.762704982167439,38.83501414780769,26,297.0,0.7998045839316628,6
VERA,47.040000915527344,43.1902997970581,0.44676304603347494,7.578142674295977,15.98147067772333,16,248.0,0.8238586891884206,6
LITE,338.8999938964844,331.4757983398438,0.19121513935521123,3.0204265788119486,7.47527537018066,20,278.0,0.7969388521222197,6
SVM,13.710000038146973,8.657799968719482,0.09491892759829224,21.22104036504391,,5,0.0,0.0,4
HYMC,54.27000045776367,21.033599967956544,0.612852592521807,12.537404454163722,98.20968333561716,15,0.0,0.0,4
DOCN,59.95000076293945,48.69940002441406,2.8462583777790096,11.429857487454974,7.844016324032133,2,0.0,0.0,4
ALM,12.229999542236328,8.053000030517579,2.6835191978369655,7.197908183755962,17.131851890174506,11,0.0,0.0,4
AUGO,71.38999938964844,48.117000122070316,0.3787177520321144,6.932904916089385,24.893211879322823,17,0.0,0.0,4
SCCO,192.44000244140625,149.13739959716796,1.9268203442993237,5.27653763595323,7.287687690597244,5,0.0,0.0,4
AG,27.6299991607666,16.687799949645996,0.5847405918109466,5.197408907689724,27.59777628254811,23,0.0,0.0,4
FCX,63.005001068115234,49.32261192321777,-0.13360055273795268,4.577377719049254,16.652474979209963,8,0.0,0.0,4
TECK,55.66999816894531,46.0412003326416,1.0079889422438721,3.832666418407421,15.732298945671845,7,0.0,0.0,4
PSLV,37.095001220703125,22.926900024414063,1.9446272757404286,3.8120323475762565,38.857627559468455,14,0.0,0.0,4
AAUC,31.719999313354492,22.83899990081787,0.426083163818717,3.47618239575318,15.619561927213441,14,0.0,0.0,4
CEF,60.54999923706055,45.49179977416992,0.40140411952388494,2.812160471600935,12.643137603197928,8,0.0,0.0,4
AU,113.2699966430664,88.2878628540039,-0.3051646503511269,2.7677332047377377,13.735379670795645,7,0.0,0.0,4
EGO,50.38199996948242,34.997439804077146,1.9563071921924802,2.4975904083800735,15.774424851028112,5,0.0,0.0,4
BMNR,27.783300399780273,31.526661338806154,0.09542116899781371,2.2473043631465863,-9.681139278422673,22,246.0,0.7226015312342212,4
SKE,33.380001068115234,23.486599960327148,-0.4925608548990508,1.9719397846949578,11.404231401690396,14,0.0,0.0,4
ERO,34.58000183105469,26.604800148010256,0.46421404658252785,1.361772676908584,13.091678426630713,12,0.0,0.0,4
STX,364.9800109863281,288.94725830078124,-1.1333424885890915,0.9670316779551257,15.739191341499044,7,0.0,0.0,4
GFI,57.630001068115234,44.77159996032715,-1.7533884864820704,0.9411160752823224,10.178194650627674,6,0.0,0.0,4
PAAS,67.56999969482422,49.357399978637694,0.49791690071178607,0.778157197701408,14.78670017460964,17,0.0,0.0,4
VZLA,7.070000171661377,5.351000018119812,-3.0434526855487247,0.7013968054436883,10.034600391913928,6,0.0,0.0,4
CRWV,101.95999908447266,80.85680053710938,0.263829706520825,0.37022083033142283,10.075472031760345,29,0.0,0.0,4
USAR,28.520099639892578,15.825302104949952,5.255448007110828,0.06702572234110064,41.05552430285639,10,0.0,0.0,4
APP,546.5499877929688,628.5901013183594,0.5900798170784815,3.273026738749648,-8.775596573403355,8,0.0,0.0,2
TEAM,135.9250030517578,150.8364993286133,1.7159021422195497,2.404317606175743,-6.644319763831533,5,0.0,0.0,2
NET,191.75999450683594,196.43099975585938,0.7726167028727637,1.3017133096656974,-8.137764192851348,3,0.0,0.0,2
ZM,94.29499816894531,85.43789978027344,,0.0,,1,0.0,0.0,2
ANET,144.10000610351562,129.0127995300293,-1.1994421834917113,-0.7383319828030865,-1.084842904451938,5,0.0,0.0,2
MSTR,160.44500732421875,172.9185009765625,0.009867604692553109,-0.8957431739998409,-5.2183533772018915,26,274.0,0.7324699569735276,2
WPM,153.1750030517578,117.98649963378907,-0.3272546741397542,-1.5939334737865019,9.469820158418528,4,0.0,0.0,2
SRPT,23.030000686645508,20.951799964904787,-1.8948707370424591,-1.785662585192338,-4.218422155773399,3,0.0,0.0,2
SSRM,27.860000610351562,22.398800010681153,-1.442490204760823,-2.978192060725371,,4,0.0,0.0,2
CGAU,19.558799743652344,14.343975982666016,-1.18670067211053,-3.2710266094241325,20.827776599301686,3,0.0,0.0,2
TEM,69.72000122070312,69.00409988403321,-1.5120457641561187,-5.1355132459319295,3.7014601170843653,4,0.0,0.0,2
