,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
SNDK,569.456787109375,304.1535348510742,2.682171296098338,13.04045810951124,73.37841341461132,28,304.0,0.8255243088478351,6
RGC,24.75,22.883500022888185,2.736518824704865,11.234609774393322,72.93082450021792,28,329.0,0.8513266637518407,6
MU,421.79998779296875,295.32027099609377,2.050414986557881,8.365649451545535,41.241303782322625,30,324.0,0.7959456688303168,6
RKLB,80.04989624023438,67.55169837951661,0.8822336836378952,8.235625527939444,37.9189463576279,28,366.0,0.7579930954118539,6
BE,151.69000244140625,112.91660018920898,1.5146931552828924,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
ASTS,111.58499908447266,81.84429969787598,1.0748339648660201,7.306861849786442,40.611197998403405,29,386.0,0.7700172400142291,6
LITE,397.1600036621094,342.9341989135742,0.30765462220857404,3.063195256460986,7.47527537018066,23,294.0,0.7980514004024668,6
CRWV,93.7699966430664,82.61820037841797,0.5169912032214422,1.2411963479705712,15.322847939512261,30,254.0,0.7320179661148405,6
DECK,118.54499816894531,99.02130004882812,1.6076516758041726,9.918838736480307,13.552718201961023,3,0.0,0.0,4
VERA,43.775001525878906,44.46139984130859,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,4
USAR,22.850000381469727,16.50410011291504,3.8496051583331714,6.372204710584778,37.89395933443233,11,0.0,0.0,4
CL,89.4800033569336,80.19994461059571,1.0132508166214915,2.559093002213486,5.053261131210474,2,0.0,0.0,4
CVX,176.14500427246094,156.12970001220702,-1.1432824737034366,2.1077023108831043,13.226578304674197,4,0.0,0.0,4
CACC,493.30999755859375,456.33279907226563,5.744780327975253,1.5593473026976223,,3,0.0,0.0,4
APD,272.56500244140625,253.31809295654296,,0.0,,1,0.0,0.0,2
ASGN,51.90999984741211,47.753000030517576,,0.0,,1,0.0,0.0,2
BEN,26.655000686645508,23.89003490447998,,0.0,,1,0.0,0.0,2
BEP,30.084999084472656,27.950100021362303,,0.0,,1,0.0,0.0,2
BEPC,41.88999938964844,39.493717956542966,,0.0,,1,0.0,0.0,2
HTH,38.09000015258789,34.899999923706055,,0.0,,1,0.0,0.0,2
LBRDK,48.33000183105469,46.90040000915528,,0.0,,1,0.0,0.0,2
RHI,35.20500183105469,27.677435874938965,,0.0,,1,0.0,0.0,2
TCGL,182.7550048828125,11.341100101470948,111.61996710419953,0.0,,2,0.0,0.0,2
UNIT,8.494999885559082,7.033199987411499,,0.0,,1,0.0,0.0,2
MOG-A,305.80999755859375,252.84554962158202,-0.4935518910476666,-0.1530647256507367,12.16764963557505,3,0.0,0.0,2
GME,23.7549991607666,21.824500045776368,0.8947861880419817,-0.6291529962456615,-6.974601598139209,8,0.0,0.0,2
MSTR,149.8426971435547,168.61605499267577,0.012227919720058015,-1.173492469013336,-3.981566669792338,27,277.0,0.7320166524120515,2
VZ,44.30009841918945,39.88321960449219,-0.36784647429062844,-1.504797588483625,3.861044292771387,3,0.0,0.0,2
CHTR,207.4199981689453,201.84799987792968,3.7934787794661418,-1.7019033889479007,-1.265880741352965,3,0.0,0.0,2
T,26.084999084472656,24.365885925292968,2.2826509015557384,-1.7359680956625323,-1.6867320451821821,3,0.0,0.0,2
LBRDA,48.23500061035156,46.74030006408692,-0.6892360429102018,-1.8041823866007278,-0.851412868543977,2,0.0,0.0,2
GLW,104.06500244140625,89.23149948120117,0.10151187206486889,-2.7357827986694394,-3.3305928080478724,5,0.0,0.0,2
SYK,368.07000732421875,359.1070672607422,0.37118515712484257,-2.8849059476582672,,2,0.0,0.0,2
MOD,188.8000030517578,143.923399810791,-0.7376685588528318,-3.287242370174766,-10.160995070358352,9,0.0,0.0,2
IP,40.119998931884766,39.91419998168945,1.402249854020643,-6.761151918010954,,3,0.0,0.0,2
AAOI,44.290000915527344,32.63380004882813,-1.5314100276923603,-10.595524706341353,-5.102457818337284,11,0.0,0.0,2
TAL,12.891900062561035,11.213038024902344,-0.5176588809535421,-12.561174005732312,,3,0.0,0.0,2
TMUS,196.3699951171875,198.61210693359374,,0.0,,1,0.0,0.0,0
TTWO,219.28500366210938,245.80410095214845,,0.0,,1,0.0,0.0,0
TSLA,434.9599914550781,443.66840087890625,-0.045575526241977304,-0.4363593051317676,-4.823277076981246,22,0.0,0.0,0
MSFT,430.3999938964844,476.0829510498047,-0.1049665731903691,-0.48019457252790426,-4.669363353228959,13,0.0,0.0,0
ABT,109.04000091552734,122.42939880371094,-0.6632759695111501,-1.4231539805682398,-6.6865918532077275,6,0.0,0.0,0
UNH,286.55499267578125,328.86744995117186,-0.4275411812876199,-3.859899755066428,-1.4741927152494894,7,0.0,0.0,0
NOW,117.5,150.98647918701172,-0.391484120709838,-4.413450462535131,-14.800818956132945,8,0.0,0.0,0
