,price,ma50,avg_HotScore,median_HotScore,max_HotScore,avg_TrendScore,avg_MomentumScore,avg_VolumeScore,avg_VolatilityScore,avg_VolumeSpike,avg_regularMarketChangePercent,avg_regularMarketPrice,appearances,avg_HotScore_persistent,rule_score
VICR,268.3399963378906,210.88179992675782,0.9691355912874899,0.9691355912874899,0.970253164556962,0.9473771239594024,0.9952161021781276,0.9371022921655833,0.9904322043562549,1.9039275735841734,18.880083999999997,266.1725,1,0.9691355912874899,4
INOD,69.97000122070312,60.01040008544922,0.9541025202417607,0.9541025202417607,0.9563063063063062,0.7851436879917892,0.9916980271410651,0.9793191926103317,0.9286606226479643,3.3057138878764176,15.61016,70.58,1,0.9541025202417607,4
VKTX,40.849998474121094,33.83399990081787,0.9506691184855742,0.9506691184855742,0.9524774774774776,0.6265680237199225,1.0,1.0,0.9400615805679098,16.802511520848157,35.0218475,40.6525,1,0.9506691184855742,4
MPWR,1380.6199951171875,1303.3496044921876,0.9281153780362641,0.9281153780362641,0.933445945945946,0.9940899760520014,0.9691840574751966,0.828486714562664,0.9976080510890637,1.3090222011741182,8.0673525,1380.755,1,0.9281153780362641,4
TWLO,284.5299987792969,222.7938003540039,0.9251734804424677,0.9251734804424677,0.9278153153153152,0.8743528338465048,0.9338721633025431,0.9026285779450336,0.9748146881058274,1.6957895080243253,6.8574722,284.30499999999995,1,0.9251734804424677,4
BLLN,116.06999969482422,109.75070022583007,0.9221722830425362,0.9221722830425362,0.9293670886075948,0.8995381457406774,0.9869141293191925,0.8439474284410993,0.9570846162618314,1.382108487055746,12.2231845,116.555,1,0.9221722830425362,3
SHOP,147.74000549316406,136.84480041503906,0.9146620196145512,0.9146620196145512,0.9156531531531532,0.6112299007868629,0.9449851750484661,0.9632740335271981,0.9282415326719125,2.37822057592006,7.1055706999999995,147.72,1,0.9146620196145512,3
NOVT,144.1699981689453,147.60640014648436,0.9167792792792792,0.9167792792792792,0.9167792792792792,0.9527027027027029,0.9504504504504504,0.8626126126126126,0.9346846846846848,1.7404207733301065,7.341226,144.17,1,0.9167792792792792,1
LEN-B,81.45999908447266,82.43819976806641,0.8986573440529135,0.8986573440529135,0.9012387387387386,0.9880402554453188,0.9040426502451819,0.9072727791082222,0.829464591173452,1.7075258472808197,6.00964635,81.32,1,0.8986573440529135,1
DKS,133.94000244140625,172.41189834594726,0.8985504333447372,0.8985504333447372,0.899240506329114,0.7456066826319991,0.9677785380317026,0.8526770441327404,0.934151556619911,1.4079052133170182,8.165493,133.725,1,0.8985504333447372,1
