,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
RGC,31.954999923706055,22.334500007629394,2.699188648663426,13.355256727773316,75.85387408721677,28,329.0,0.8513266637518407,6
SNDK,525.9749755859375,292.3460989379883,2.571126000545588,12.700957789233138,73.37841341461132,26,289.0,0.8244003803082972,6
RKLB,89.18000030517578,66.0263005065918,0.8822336836378952,8.937527791293777,40.60561034454614,27,365.0,0.758954328941358,6
MU,436.5799865722656,287.9661233520508,2.3274681402147483,8.490564628975573,40.25298091082976,28,312.0,0.7996155044451744,6
BE,165.7949981689453,111.14070022583007,1.857501135488676,7.904876618747124,10.022235457381464,22,270.0,0.7894029375555324,6
VERA,44.20500183105469,43.82399982452392,0.44676304603347494,7.578142674295977,12.17252398700518,16,248.0,0.8238586891884206,6
ASTS,123.625,79.57869972229004,1.0883689430209136,7.3988430529214035,38.38656714224969,28,381.0,0.7709013892474721,6
LITE,389.9150085449219,336.9448989868164,0.429480558530783,3.063195256460986,7.47527537018066,22,287.0,0.7962773717396933,6
CRWV,105.30000305175781,81.79160064697265,0.4955570387191003,1.2411963479705712,13.317427556858254,30,254.0,0.7320179661148405,6
UUUU,27.389999389648438,17.069799995422365,1.0495529044914178,10.878681328308499,74.90118465748992,8,0.0,0.0,4
ALM,12.03499984741211,8.226900043487548,1.5558708715751186,9.639676810639253,16.216566231906075,12,0.0,0.0,4
MCHP,81.04000091552734,65.3673551940918,3.5885494102350206,7.577075062333718,6.069686376450652,5,0.0,0.0,4
WDC,283.32000732421875,186.56685302734374,1.9011653536154793,5.477960781696023,32.87670650287242,11,0.0,0.0,4
STX,444.9700012207031,294.2602233886719,2.0808628273720458,5.34741899341121,15.739191341499044,9,0.0,0.0,4
TSEM,138.7449951171875,117.21029998779296,2.169377506632431,2.3075808483087146,5.749864426232263,14,0.0,0.0,4
HMY,25.539899826049805,20.35099796295166,0.45236955076723706,2.2807640069240818,6.270354253503784,5,0.0,0.0,4
EDU,58.849998474121094,54.74579978942871,0.4175367740833963,2.1180447318620956,6.102049052823954,5,0.0,0.0,4
GFI,60.42499923706055,45.36709991455078,-0.9216543752002259,2.0990836011498493,10.178194650627674,7,0.0,0.0,4
INTC,49.185001373291016,40.51990013122558,0.17472531026699545,1.6501793260539046,8.3689852276858,24,0.0,0.0,4
LRN,86.57499694824219,66.55609977722168,-0.6902266622395681,1.1707468400068366,7.530795232269982,3,0.0,0.0,4
SII,139.9550018310547,101.2956999206543,0.8171760937852302,1.035385025433729,28.928239775786135,6,0.0,0.0,4
LUNR,23.165000915527344,14.498800048828125,-2.071449999876902,0.7116215692168818,,9,0.0,0.0,4
TXN,213.77499389648438,178.9865008544922,-0.16549592245933184,0.02098498202422287,-1.8959800097618162,4,0.0,0.0,4
WIX,93.73999786376953,98.86900009155273,2.2960730437937134,4.515410157573519,-16.196942105684816,7,0.0,0.0,2
SANM,152.4199981689453,158.68160034179687,0.9165520916544434,1.8828180693408494,10.76091664319349,5,0.0,0.0,2
ARW,127.54000091552734,112.5786003112793,,0.0,,1,0.0,0.0,2
AVT,59.75,49.02984733581543,,0.0,,1,0.0,0.0,2
MSCI,615.2849731445312,569.9992956542969,,0.0,,1,0.0,0.0,2
PPG,113.53500366210938,103.6677003479004,,0.0,,1,0.0,0.0,2
WERN,34.689998626708984,29.820721130371094,,0.0,,1,0.0,0.0,2
FFIV,295.8116149902344,255.47683380126952,0.7748180975056335,-0.40721139147386065,4.390970693705087,5,0.0,0.0,2
MSTR,160.17999267578125,170.69340087890626,0.012227919720058015,-0.8957431739998409,-3.8248793615283696,26,274.0,0.7324699569735276,2
LFUS,318.7699890136719,265.2722247314453,1.184483026180505,-1.1742620261387504,,2,0.0,0.0,2
OKLO,94.0999984741211,90.51179931640625,0.019107162035199663,-1.7726741725466244,-16.837175432813527,10,0.0,0.0,2
PLXS,180.24000549316406,155.99459991455078,0.016675289298422324,-3.370094732676351,-3.8269341534088506,6,0.0,0.0,2
APLS,23.299999237060547,22.93110004425049,-0.1669446911839928,-3.795586784098734,-2.0748709177079014,5,0.0,0.0,2
NXT,118.54000091552734,92.46830001831054,-0.0528717267151683,-4.311151572047952,14.588704317058976,4,0.0,0.0,2
AAOI,45.55149841308594,31.824930000305176,-0.31114246949092894,-10.595524706341353,-5.102457818337284,10,0.0,0.0,2
UNH,293.05999755859375,330.0331457519531,-0.08151627136411821,-3.859899755066428,-1.4741927152494894,5,0.0,0.0,0
ELV,341.260009765625,348.0207708740234,0.06317480244681373,-4.727508959230187,3.664034281079742,3,0.0,0.0,0
