symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
DY,330.035,11.423021,815121.0,376539.0,9555866624.0,2.1647717766287156,0.984375,0.953125,0.990625,0.98125,0.9743749999999999
EXAS,84.795,21.693573,14662330.0,2618087.0,16066217984.0,5.600398306091432,0.996875,0.990625,0.946875,0.796875,0.9646875
TMDX,132.24,12.958064,1241581.0,955337.0,4519212544.0,1.2996262052029808,0.9875,0.86875,0.95,0.91875,0.9315625
MOD,144.63,10.7681675,1149883.0,900604.0,7614562816.0,1.27679090921204,0.978125,0.859375,0.940625,0.934375,0.9246874999999999
LITE,269.0,8.71762,5470438.0,3925573.0,19075487744.0,1.3935387267030825,0.959375,0.875,0.971875,0.8625,0.9226562500000001
AMTM,25.805,18.42588,7353296.0,1505262.0,6279095808.0,4.885060540955661,0.99375,0.984375,0.76875,0.703125,0.91640625
GPCR,38.34,11.12721,2605070.0,1060534.0,2326380800.0,2.456375750329551,0.98125,0.9625,0.75625,0.815625,0.9131249999999999
HNGE,44.45,9.428858,4129370.0,1318098.0,3499078144.0,3.1328247216823026,0.965625,0.975,0.753125,0.8,0.9098437500000001
LOW,229.38,4.467822,5900039.0,2739704.0,128642015232.0,2.1535315493936573,0.85,0.95,0.9125,0.875,0.8999999999999999
PACS,16.62,15.176719,3417707.0,1154657.0,2579050240.0,2.95993268996767,0.990625,0.971875,0.675,0.684375,0.8903125
SQM,63.31,6.5824914,2525462.0,1433479.0,18083737600.0,1.7617711874397881,0.934375,0.928125,0.759375,0.8375,0.8875
NUVL,108.78,4.3553348,1637891.0,499732.0,7909036032.0,3.277538760775776,0.834375,0.978125,0.790625,0.946875,0.8871875
GEV,597.995,7.7604384,2864932.0,2946879.0,162788556800.0,0.9721919359430774,0.95,0.746875,0.99375,0.94375,0.8870312499999998
IDXX,696.5399,3.9286036,673874.0,459410.0,55726465024.0,1.4668248405563657,0.771875,0.8875,0.984375,0.99375,0.87703125
