symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
RGC,24.8883,12.667723,615799.0,196277.0,12306988032.0,3.1373976573923588,0.9903381642512077,0.9855072463768116,0.9130434782608695,0.9855072463768116,0.9727053140096618
HYMC,27.255,11.154155,14773987.0,1993298.0,2215384576.0,7.411830544153458,0.9855072463768116,1.0,0.8985507246376812,0.8792270531400966,0.96256038647343
GPCR,71.55,13.122535,1577491.0,1519453.0,5054233088.0,1.0381966405015488,0.9951690821256038,0.8454106280193237,1.0,0.9516908212560387,0.9393719806763285
NVO,51.775,7.6403394,63343313.0,16316847.0,230061162496.0,3.882080465668398,0.9710144927536232,0.9951690821256038,0.9420289855072463,0.5942028985507246,0.9359903381642511
PSNY,15.415,9.094125,315845.0,229285.0,32668884992.0,1.3775214253003902,0.9806763285024155,0.9178743961352657,0.7777777777777778,0.9710144927536232,0.9171497584541063
ENLT,45.095,3.8098588,48415.0,30652.0,5955507712.0,1.579505415633564,0.893719806763285,0.9420289855072463,0.8309178743961353,1.0,0.908695652173913
AAOI,40.79,4.335592,8706088.0,5308852.0,2785136640.0,1.6399191388270007,0.9130434782608695,0.9516908212560387,0.8454106280193237,0.7971014492753623,0.9014492753623188
HUT,52.888,4.960091,10486257.0,7857071.0,5713841664.0,1.3346267330408494,0.9371980676328503,0.9130434782608695,0.8840579710144928,0.7632850241545893,0.9007246376811595
ELP,9.905,5.5970106,512430.0,271314.0,7353552384.0,1.8886972290408899,0.9565217391304348,0.9758454106280193,0.5797101449275363,0.9468599033816425,0.8869565217391304
ZIM,20.965,5.4577518,8840544.0,4734239.0,2525391872.0,1.8673632657751331,0.9516908212560387,0.9710144927536232,0.7246376811594203,0.6859903381642513,0.8864734299516908
LION,9.01,7.7751274,6958189.0,2269730.0,2610461184.0,3.0656461341216796,0.9758454106280193,0.9806763285024155,0.6376811594202898,0.6521739130434783,0.8775362318840578
BMRN,61.38,3.542514,3245082.0,2937304.0,11791978496.0,1.1047824808055278,0.8743961352657005,0.8695652173913043,0.8599033816425121,0.9033816425120773,0.8727053140096618
EWTX,21.94,4.775549,1387098.0,1283925.0,2322753536.0,1.0803574975173784,0.927536231884058,0.8599033816425121,0.7198067632850241,0.893719806763285,0.8589371980676328
SBS,25.33,3.8966398,1142108.0,1037698.0,17267083264.0,1.1006169425015757,0.8985507246376812,0.8647342995169082,0.714975845410628,0.9227053140096618,0.8524154589371981
CENX,38.76,4.2215643,1900115.0,2306228.0,3617934592.0,0.8239059624633818,0.9082125603864735,0.7681159420289855,0.8164251207729468,0.8888888888888888,0.8388888888888889
EPAC,39.76,3.0318687,457256.0,404957.0,2106546304.0,1.1291470452418404,0.8067632850241546,0.8792270531400966,0.7536231884057971,0.9806763285024155,0.8388888888888889
BSBR,6.155,5.2136807,792830.0,552671.0,46839902208.0,1.4345424312113355,0.9468599033816425,0.9323671497584541,0.4468599033816425,0.8599033816425121,0.8330917874396135
AVGO,348.77,2.1348183,22670416.0,28331777.0,1653613920256.0,0.8001762826242773,0.782608695652174,0.748792270531401,0.9903381642512077,0.8695652173913043,0.8210144927536231
XZO,22.77,3.3590548,325324.0,370821.0,2066964864.0,0.8773073801106194,0.855072463768116,0.8115942028985508,0.6618357487922706,0.961352657004831,0.8118357487922705
D,58.155,1.6340398,6223285.0,5590288.0,49659326464.0,1.113231554438698,0.7584541062801933,0.8743961352657005,0.7053140096618358,0.8405797101449275,0.7966183574879228
BHC,7.339,4.9957128,2757150.0,2371266.0,2722400256.0,1.162733324730334,0.9420289855072463,0.8888888888888888,0.4782608695652174,0.5845410628019324,0.794927536231884
VG,7.0,5.900149,14500339.0,10225085.0,17136774144.0,1.418114274844659,0.961352657004831,0.927536231884058,0.5169082125603864,0.2946859903381642,0.7939613526570047
PHYS,34.44,1.6231347,7680172.0,4720434.0,16543989760.0,1.6270054829704217,0.7536231884057971,0.9468599033816425,0.5942028985507246,0.782608695652174,0.7922705314009661
C,119.44,1.1432011,11850133.0,13175193.0,219876851712.0,0.8994276592380848,0.7004830917874396,0.8164251207729468,0.7971014492753623,0.821256038647343,0.772463768115942
CRK,23.18,6.2815266,1795160.0,2991614.0,6793288704.0,0.6000640456957348,0.966183574879227,0.5507246376811594,0.8019323671497585,0.8019323671497585,0.7714975845410628
TECK,46.629,3.2300277,2966436.0,4314357.0,22825240576.0,0.6875731424172826,0.8309178743961353,0.6618357487922706,0.8115942028985508,0.8454106280193237,0.7693236714975846
NVDA,189.0901,2.939792,144290981.0,190713146.0,4603777122304.0,0.7565864442297019,0.8019323671497585,0.7294685990338164,0.9758454106280193,0.3671497584541063,0.7678743961352658
AR,34.83,3.599057,3383738.0,4990141.0,10760067072.0,0.678084647307561,0.8792270531400966,0.6521739130434783,0.7632850241545893,0.7729468599033816,0.7659420289855073
OMAB,112.895,3.1192849,45624.0,77569.0,5449574400.0,0.588173110392038,0.8164251207729468,0.5362318840579711,0.9371980676328503,0.9951690821256038,0.7603864734299517
STNE,14.725,4.1371994,4693056.0,6455490.0,3939297024.0,0.726986797284172,0.9033816425120773,0.7004830917874396,0.6135265700483091,0.5410628019323671,0.7381642512077294
BKV,27.95,3.1746054,526505.0,829777.0,2707518720.0,0.6345138513118584,0.821256038647343,0.5942028985507246,0.6908212560386473,0.9371980676328503,0.7272946859903382
NP,30.56,4.469462,324316.0,636434.0,4218349824.0,0.5095830832419387,0.9178743961352657,0.42995169082125606,0.7922705314009661,0.9565217391304348,0.7258454106280193
EXE,111.17,3.0879097,1767338.0,3426157.0,26477324288.0,0.5158368399346557,0.8115942028985508,0.4396135265700483,0.9323671497584541,0.9323671497584541,0.7176328502415459
SSL,6.38,4.5901675,693221.0,1035180.0,4067490304.0,0.669662280955969,0.9227053140096618,0.642512077294686,0.41545893719806765,0.748792270531401,0.7057971014492753
GOOGL,314.54,1.5365775,19732118.0,36635822.0,3809746878464.0,0.5386017543157623,0.748792270531401,0.47342995169082125,0.966183574879227,0.8164251207729468,0.7026570048309179
BP,34.56,1.2302343,5942720.0,6944525.0,89232121856.0,0.8557417533956606,0.7053140096618358,0.7874396135265701,0.5362318840579711,0.714975845410628,0.7012077294685991
PSLV,23.71,3.446767,16539915.0,25047087.0,13773000704.0,0.6603528386354869,0.8647342995169082,0.6135265700483091,0.6811594202898551,0.3526570048309179,0.6888888888888888
INTR,8.285,3.3042316,1693111.0,2372298.0,3646914560.0,0.7137008082458444,0.8454106280193237,0.6956521739130435,0.4057971014492754,0.6280193236714976,0.6833333333333333
ARM,112.01,-1.1298426,5989178.0,4709985.0,118842458112.0,1.2715917354301554,0.32367149758454106,0.9082125603864735,0.7729468599033816,0.9178743961352657,0.6775362318840579
HLN,10.105,1.3540549,14691495.0,9627515.0,44997165056.0,1.5259903516120203,0.7246376811594203,0.9371980676328503,0.28502415458937197,0.3864734299516908,0.6772946859903382
PL,20.855,1.23786,12543342.0,11892258.0,6541477888.0,1.0547485599454705,0.7101449275362319,0.855072463768116,0.3961352657004831,0.4975845410628019,0.6768115942028985
PG,143.26,0.3994618,6807283.0,9192944.0,335297937408.0,0.7404899888436175,0.6183574879227053,0.7101449275362319,0.6038647342995169,0.8840579710144928,0.6741545893719806
NOW,154.23,-1.5636948,9504173.0,8010644.0,160150994944.0,1.1864430625053366,0.2560386473429952,0.8985507246376812,0.8743961352657005,0.8985507246376812,0.6688405797101449
RRC,35.98,3.3017447,1488286.0,3133014.0,8570115072.0,0.4750333065859265,0.8405797101449275,0.37681159420289856,0.748792270531401,0.8647342995169082,0.6623188405797101
AMZN,232.185,1.6438318,22103575.0,47622352.0,2482107842560.0,0.4641428671981594,0.7632850241545893,0.3719806763285024,0.9468599033816425,0.7101449275362319,0.6577294685990338
WBD,29.245,1.721742,34340387.0,46621011.0,72480776192.0,0.7365860641675059,0.7681159420289855,0.7053140096618358,0.572463768115942,0.27053140096618356,0.6572463768115941
GPOR,209.37,3.7769492,93445.0,255125.0,4044362496.0,0.3662714355707986,0.8888888888888888,0.13043478260869565,0.9951690821256038,0.9903381642512077,0.6548309178743961
ABEV,2.38,3.478268,45524460.0,39900366.0,37110288384.0,1.1409534438857027,0.8695652173913043,0.8840579710144928,0.1932367149758454,0.024154589371980676,0.6548309178743961
FCX,51.935,2.5575235,10641107.0,19777765.0,74575060992.0,0.5380338476061375,0.7922705314009661,0.46859903381642515,0.782608695652174,0.5603864734299517,0.6538647342995169
TSM,297.21,1.3400139,5882308.0,12958165.0,1541481037824.0,0.453946064122505,0.7198067632850241,0.33816425120772947,0.9516908212560387,0.9130434782608695,0.6519323671497584
