symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
MDB,401.99,22.233707,9465543.0,1810888.0,32848334848.0,5.227017352812543,1.0,0.987460815047022,0.9968652037617555,0.9623824451410659,0.9912225705329153
BA,205.38,10.1469,22565702.0,8214087.0,156108423168.0,2.7471953973703953,0.9811912225705329,0.9561128526645768,0.9780564263322884,0.8307210031347962,0.9567398119122257
CRDO,188.44,10.115115,16768165.0,6293809.0,32599291904.0,2.66423162825564,0.9780564263322884,0.9498432601880877,0.9717868338557993,0.8495297805642633,0.9540752351097178
NXPI,215.35,7.950273,6157815.0,2560322.0,54292877312.0,2.405093968649256,0.9592476489028213,0.9404388714733543,0.9686520376175548,0.9184952978056427,0.9504702194357366
SAIA,314.5,7.2829633,967129.0,504214.0,8379110400.0,1.918092317944365,0.9529780564263323,0.8996865203761756,0.9843260188087775,0.9780564263322884,0.9431034482758621
VERA,37.25,12.878788,4306066.0,1506914.0,2381320448.0,2.857539315448659,0.9937304075235109,0.9655172413793104,0.8589341692789969,0.8244514106583072,0.9399686520376176
PSTG,94.72,6.96781,8897880.0,2985296.0,31128457216.0,2.980568761020683,0.9467084639498433,0.9686520376175548,0.9122257053291536,0.8557993730407524,0.9384012539184953
DASH,216.98,5.5452833,10099257.0,4556850.0,93518061568.0,2.2162803252246617,0.9090909090909091,0.9278996865203761,0.9592476489028213,0.890282131661442,0.9238244514106582
INSP,133.93,6.0076,2515356.0,1242071.0,3960887808.0,2.025130608475683,0.9278996865203761,0.9122257053291536,0.9341692789968652,0.9247648902821317,0.9233542319749215
MSTR,181.33,5.7811246,31111973.0,14017246.0,52105850880.0,2.2195496176638407,0.9247648902821317,0.9310344827586207,0.9435736677115988,0.7304075235109718,0.9112852664576803
BKNG,5135.07,4.9727964,432464.0,258442.0,166427033600.0,1.6733503068386717,0.8683385579937304,0.8746081504702194,1.0,1.0,0.9100313479623824
CLH,239.55,4.81754,1162390.0,566593.0,12847691776.0,2.0515431712004912,0.8495297805642633,0.9153605015673981,0.9561128526645768,0.9686520376175548,0.9057993730407523
CAMT,110.9,5.2182164,1091113.0,540890.0,5075478016.0,2.0172548947105695,0.8871473354231975,0.9090909090909091,0.8934169278996865,0.9592476489028213,0.9032915360501567
FMX,101.75,5.67037,895638.0,531520.0,35158413312.0,1.6850504214328719,0.9184952978056427,0.8808777429467085,0.890282131661442,0.9467084639498433,0.9025078369905957
ATAT,42.69,5.5899043,3254624.0,1249231.0,5899158016.0,2.6053019817791907,0.9122257053291536,0.9435736677115988,0.7617554858934169,0.8683385579937304,0.8887147335423198
TSEM,116.46,4.112282,3747972.0,1405830.0,13057937408.0,2.6660207848744157,0.8056426332288401,0.9529780564263323,0.877742946708464,0.9153605015673981,0.8826018808777429
CTRI,24.46,10.2298,4043517.0,2318211.0,2435711744.0,1.7442402783870838,0.9843260188087775,0.8840125391849529,0.7664576802507836,0.7021943573667712,0.8774294670846395
AMKR,40.65,7.7106514,5103648.0,3048453.0,10048413696.0,1.6741763773297473,0.9561128526645768,0.877742946708464,0.7931034482758621,0.7366771159874608,0.8741379310344827
EL,99.64,5.20536,4798627.0,3427198.0,35906293760.0,1.4001604225959516,0.8840125391849529,0.8181818181818182,0.8840125391849529,0.8432601880877743,0.8568965517241379
SITM,307.9,7.241131,382552.0,354452.0,8036383744.0,1.0792773069414194,0.9498432601880877,0.6520376175548589,0.9811912225705329,0.987460815047022,0.8556426332288402
SPR,37.54,4.71409,2852305.0,1088325.0,4411821568.0,2.62082098637815,0.8369905956112853,0.9467084639498433,0.7163009404388715,0.8746081504702194,0.8550156739811913
GTLB,43.37,5.3948903,9333995.0,4672279.0,7233074688.0,1.9977392189122267,0.896551724137931,0.9059561128526645,0.7586206896551724,0.6896551724137931,0.8515673981191222
MCHP,56.71,6.1388707,11938352.0,7724492.0,30648739840.0,1.5455193687817916,0.9341692789968652,0.8463949843260188,0.8181818181818182,0.6363636363636364,0.8504702194357366
PI,168.05,3.4026575,1006796.0,566060.0,5059839488.0,1.778602974949652,0.7523510971786834,0.8871473354231975,0.896551724137931,0.9655172413793104,0.8496865203761755
JBHT,185.73,3.338341,2601368.0,1377468.0,17978529792.0,1.8885142885351964,0.7366771159874608,0.896551724137931,0.9028213166144201,0.9310344827586207,0.8452978056426331
SYNA,70.91,5.3797035,502441.0,395636.0,2769050880.0,1.2699577389317454,0.8934169278996865,0.7617554858934169,0.8401253918495298,0.9404388714733543,0.8413793103448277
LOGI,117.07,3.6751695,940588.0,573779.0,17192626176.0,1.6392862060131166,0.768025078369906,0.8652037617554859,0.8495297805642633,0.9561128526645768,0.8371473354231974
BELFB,161.55,4.380693,186492.0,149501.0,2045314048.0,1.247429783078374,0.8181818181818182,0.7492163009404389,0.9184952978056427,0.9905956112852664,0.8313479623824452
UNFI,35.95,4.62747,1907877.0,1052596.0,2190493440.0,1.8125444140011933,0.8338557993730408,0.890282131661442,0.7021943573667712,0.8652037617554859,0.8304075235109718
