symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
MTSI,197.55,12.972863,3986148.0,1055309.0,14803009536.0,3.777233018954638,0.987146529562982,0.987146529562982,0.9948586118251928,0.9357326478149101,0.9835475578406169
BEAM,33.69,22.28675,7033613.0,2036646.0,3418690816.0,3.4535275153364897,1.0,0.9794344473007712,0.8817480719794345,0.6760925449871465,0.9367609254498716
BABA,166.31,10.1683,34950776.0,12377787.0,397035929600.0,2.823669206781471,0.9717223650385605,0.961439588688946,0.974293059125964,0.6426735218508998,0.93573264781491
HYMC,33.0,21.636568,6787560.0,2802009.0,2739837696.0,2.422390506240344,0.9974293059125964,0.9511568123393316,0.87146529562982,0.6272493573264781,0.9190231362467866
ESLT,717.04,4.928587,307178.0,105290.0,33302108160.0,2.9174470510019943,0.7969151670951157,0.9640102827763496,1.0,1.0,0.9163239074550128
POWL,386.54,5.7593966,420329.0,232750.0,4692782592.0,1.8059248120300753,0.8611825192802056,0.8894601542416453,0.9897172236503856,0.987146529562982,0.909383033419023
KC,13.4,21.597088,4961233.0,1328166.0,4079241984.0,3.73540129772935,0.9948586118251928,0.9845758354755784,0.6915167095115681,0.6066838046272494,0.8917737789203084
GDS,44.0,7.395652,5282516.0,1555377.0,8426533888.0,3.3962929887737827,0.922879177377892,0.9768637532133676,0.7377892030848329,0.7583547557840618,0.8883033419023137
BILI,31.78,8.947552,7968367.0,2214517.0,12966028288.0,3.598241512709092,0.9588688946015425,0.9820051413881749,0.7043701799485861,0.6580976863753213,0.8859897172236504
PSTG,72.44,8.15169,6492479.0,3739596.0,23917635584.0,1.7361444926136407,0.9460154241645244,0.8817480719794345,0.8611825192802056,0.712082262210797,0.8831619537275065
FORM,73.12,6.5268116,1805073.0,1038109.0,5668050432.0,1.7388087378107695,0.8997429305912596,0.884318766066838,0.8277634961439588,0.8766066838046273,0.8776349614395886
BLLN,99.15,15.371187,274925.0,237284.0,4537972736.0,1.158632693312655,0.9897172236503856,0.6735218508997429,0.9691516709511568,0.9640102827763496,0.8723650385604113
CRWV,89.93,12.216124,42899190.0,27932262.0,44813692928.0,1.535829429066647,0.9820051413881749,0.8483290488431876,0.9485861182519281,0.39331619537275064,0.8696658097686374
ATRO,69.97,5.774754,1275940.0,671419.0,2492969472.0,1.9003632604975433,0.8637532133676092,0.9048843187660668,0.7969151670951157,0.8946015424164524,0.867866323907455
AXSM,176.82,4.392492,1157016.0,604603.0,8913963008.0,1.913678893422626,0.7634961439588689,0.9125964010282777,0.9177377892030848,0.9537275064267352,0.8655526992287916
SATS,126.07,5.058333,9664933.0,4316595.0,36292567040.0,2.239017790642856,0.8071979434447301,0.9408740359897172,0.8740359897172236,0.7634961439588689,0.8629820051413881
LMND,86.51,8.61268,3516697.0,2605337.0,6464980992.0,1.3498050348189121,0.9537275064267352,0.7712082262210797,0.897172236503856,0.7840616966580977,0.8615681233933161
BIDU,152.26,6.0749626,4805053.0,3517353.0,53078687744.0,1.3660991660490147,0.8817480719794345,0.7866323907455013,0.9408740359897172,0.8329048843187661,0.8553984575835475
RARE,24.37,8.262997,4516005.0,2124554.0,2351158528.0,2.125624954696374,0.9485861182519281,0.9331619537275064,0.6375321336760925,0.622107969151671,0.8483290488431876
KRYS,272.13,4.100838,458938.0,299117.0,7891095040.0,1.5343093170899682,0.7275064267352185,0.8457583547557841,0.9562982005141388,0.9794344473007712,0.8398457583547557
ADPT,18.26,15.862944,3547583.0,2317674.0,2787666176.0,1.5306652272925356,0.9922879177377892,0.8431876606683805,0.7017994858611826,0.5526992287917738,0.8380462724935733
NXT,99.08,8.676104,2438746.0,2153427.0,15038524416.0,1.1324953202500014,0.9562982005141388,0.6503856041131105,0.9254498714652957,0.8354755784061697,0.8309768637532134
JOYY,69.31,4.382524,662955.0,335174.0,3559964160.0,1.9779427998591776,0.7609254498714653,0.9177377892030848,0.7275064267352185,0.9434447300771208,0.8273778920308483
TEM,69.26,4.511854,15858804.0,5092987.0,12321857536.0,3.1138512625302206,0.7686375321336761,0.9691516709511568,0.7326478149100257,0.6555269922879178,0.8203084832904886
PL,25.44,12.0211,17425253.0,10745072.0,7979631104.0,1.621697183601934,0.9794344473007712,0.8560411311053985,0.7172236503856041,0.3341902313624679,0.8192802056555271
DXCM,70.98,5.311575,10848260.0,5875951.0,27835181056.0,1.846213489527057,0.8200514138817481,0.8946015424164524,0.7763496143958869,0.6323907455012854,0.8186375321336761
ERO,31.03,6.01298,1940431.0,1123030.0,3231904000.0,1.7278532185248836,0.8766066838046273,0.8791773778920309,0.6259640102827764,0.7557840616966581,0.8152956298200514
ALMS,21.09,7.8220897,4172518.0,2421632.0,2629731072.0,1.7230190218827635,0.9408740359897172,0.8766066838046273,0.5938303341902313,0.5758354755784062,0.8124678663239073
WB,11.22,6.857146,5868175.0,959087.0,2766486784.0,6.11850124128468,0.9074550128534704,1.0,0.40359897172236503,0.6246786632390745,0.8107969151670952
VNET,11.38,9.213052,12268394.0,3927617.0,3061514752.0,3.1236227972330295,0.9640102827763496,0.9717223650385605,0.4781491002570694,0.36246786632390743,0.8093830334190231
TPC,74.25,5.27435,687366.0,508764.0,3916186112.0,1.3510507818949453,0.8149100257069408,0.7737789203084833,0.7892030848329049,0.9203084832904884,0.8059125964010283
PSLV,28.15,6.42722,33926179.0,12756701.0,17034043392.0,2.6594790455620148,0.897172236503856,0.9562982005141388,0.6182519280205655,0.32904884318766064,0.8052699228791773
IREN,50.33,9.341741,51960418.0,37599706.0,16525437952.0,1.3819368162080843,0.9665809768637532,0.794344473007712,0.8200514138817481,0.2390745501285347,0.804241645244216
FUTU,188.11,5.3896546,1768234.0,1540661.0,26190086144.0,1.147711274576302,0.8303341902313625,0.6606683804627249,0.9460154241645244,0.9023136246786633,0.8012853470437018
FIVE,203.61,4.1110563,1648710.0,1246843.0,11230533632.0,1.3223076201253887,0.7352185089974294,0.7506426735218509,0.9305912596401028,0.9280205655526992,0.7989717223650386
CAMT,137.8,4.655582,550895.0,462691.0,6306590208.0,1.1906326252293646,0.781491002570694,0.7017994858611826,0.8791773778920309,0.9562982005141388,0.7906169665809768
AUGO,56.8,7.6777234,660285.0,615651.0,4744759808.0,1.0724988670529245,0.9331619537275064,0.5989717223650386,0.8097686375321337,0.8894601542416453,0.787146529562982
TAL,12.26,10.351,5316608.0,3382790.0,7460476416.0,1.5716636267696191,0.974293059125964,0.8534704370179949,0.519280205655527,0.4138817480719794,0.7849614395886889
SITE,145.24,3.4031,1134048.0,613361.0,6479532032.0,1.8489079025239623,0.5886889460154242,0.897172236503856,0.8354755784061697,0.9511568123393316,0.782262210796915
KTOS,117.86,3.6587543,5015270.0,3013182.0,19899566080.0,1.6644431036691445,0.6555269922879178,0.8663239074550129,0.8149100257069408,0.8174807197943444,0.7773778920308483
SHAK,96.72,3.67671,2607232.0,1521545.0,4129303296.0,1.7135424847769865,0.6606683804627249,0.8740359897172236,0.7660668380462725,0.8688946015424165,0.777249357326478
AKAM,91.27,3.5746639,6480606.0,2856372.0,13130578944.0,2.268824228776924,0.6272493573264781,0.9434447300771208,0.7455012853470437,0.7789203084832905,0.7767352185089974
RBLX,76.72,4.70862,11524816.0,7867350.0,53851725824.0,1.4648917360991949,0.7866323907455013,0.8174807197943444,0.7712082262210797,0.6015424164524421,0.775835475578406
ABVX,118.0,3.1468518,6117214.0,1517012.0,9256409088.0,4.032409763403321,0.5167095115681234,0.9922879177377892,0.781491002570694,0.884318766066838,0.772879177377892
FRMI,10.37,12.962958,9492117.0,6332461.0,6367443456.0,1.498961778051219,0.9845758354755784,0.8380462724935732,0.5218508997429306,0.2879177377892031,0.7710796915167094
AAUC,26.21,4.33916,1236891.0,615996.0,3250039808.0,2.0079529737206085,0.7532133676092545,0.9203084832904884,0.506426735218509,0.8277634961439588,0.7697943444730078
IESC,419.76,7.6528506,144063.0,163824.0,8364764160.0,0.879376648110167,0.9305912596401028,0.41131105398457585,0.9974293059125964,0.9948586118251928,0.768637532133676
SCCO,176.0,3.2137,2453042.0,1326381.0,144160800768.0,1.8494248635950001,0.5347043701799485,0.8997429305912596,0.8637532133676092,0.9074550128534704,0.7655526992287918
COHR,185.18,3.99865,5327271.0,4363464.0,29101705216.0,1.220881162305911,0.7146529562982005,0.7172236503856041,0.9048843187660668,0.8226221079691517,0.7643958868894601
HMY,22.3,7.78153,5720354.0,4285264.0,13928209408.0,1.3348895190588024,0.9383033419023136,0.7609254498714653,0.609254498714653,0.4704370179948586,0.763624678663239
