symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
ANF,119.91,6.9765434,2495468.0,2105659.0,5644142080.0,1.1851244669720975,0.9884615384615385,0.9115384615384615,0.9423076923076923,0.926923076923077,0.9461538461538461
IMNM,22.88,16.913641,10563647.0,1447941.0,2098331136.0,7.295633592805232,1.0,0.9961538461538462,0.823076923076923,0.8192307692307692,0.9451923076923077
TPB,109.855,4.2663274,459206.0,364285.0,2095017984.0,1.2605679618979646,0.9692307692307692,0.926923076923077,0.85,0.9884615384615385,0.9325000000000001
TSLA,477.09,3.9502366,92365655.0,85061462.0,1586715033600.0,1.085869591566625,0.9346153846153846,0.8769230769230769,0.9846153846153847,0.6807692307692308,0.8990384615384616
TIGO,53.71,3.2884598,2280917.0,795175.0,8974134272.0,2.8684465683654543,0.8692307692307693,0.9807692307692307,0.7384615384615385,0.9384615384615385,0.8890384615384614
LITE,337.235,3.972554,3801842.0,4208708.0,23914207232.0,0.9033275770141336,0.9384615384615385,0.7730769230769231,0.9730769230769231,0.9423076923076923,0.8878846153846153
RCL,290.1785,4.0588512,1950489.0,2230364.0,79135440896.0,0.8745159982854817,0.9576923076923077,0.7461538461538462,0.9692307692307692,0.95,0.8851923076923077
AEO,27.0998,6.440696,10846346.0,7836575.0,4593741312.0,1.3840671466807886,0.9846153846153847,0.95,0.7307692307692307,0.5653846153846154,0.8798076923076923
PI,150.16,3.323472,574770.0,548520.0,4521187328.0,1.0478560490045943,0.8730769230769231,0.8384615384615385,0.8769230769230769,0.9807692307692307,0.8724999999999999
EVCM,12.625,4.51159,362872.0,245375.0,2288644352.0,1.4788466632705044,0.9730769230769231,0.9615384615384616,0.47307692307692306,0.9230769230769231,0.8640384615384615
TM,215.3,3.4499366,247678.0,295351.0,280608833536.0,0.8385886623034965,0.8961538461538462,0.7115384615384616,0.9384615384615385,0.9961538461538462,0.8500000000000001
AMR,191.61,3.5561812,237584.0,284925.0,2501243136.0,0.8338475037290515,0.9038461538461539,0.7038461538461539,0.9307692307692308,0.9923076923076923,0.8480769230769232
ZIM,20.225,7.8091693,4840742.0,4812108.0,2436253184.0,1.0059504067656004,0.9961538461538462,0.823076923076923,0.7038461538461539,0.6115384615384616,0.8386538461538461
IT,244.74,4.6389356,832214.0,1177924.0,18535577600.0,0.7065090786841935,0.9769230769230769,0.5807692307692308,0.9653846153846154,0.9730769230769231,0.835576923076923
CNO,42.89,4.000964,587225.0,670196.0,4157410560.0,0.8761989030074784,0.9461538461538461,0.7538461538461538,0.7346153846153847,0.9346153846153846,0.8353846153846154
PRIM,130.875,3.6387403,711746.0,849550.0,7071483904.0,0.837791772114649,0.9153846153846154,0.7076923076923077,0.8576923076923076,0.9576923076923077,0.8353846153846154
LULU,207.79,1.3758072,5451843.0,4058445.0,24641640448.0,1.3433329760536363,0.7230769230769231,0.9384615384615385,0.7961538461538461,0.9192307692307692,0.8326923076923075
LLY,1060.9868,3.2580516,3055063.0,3855083.0,951128817664.0,0.7924765822162584,0.8538461538461538,0.6538461538461539,0.9961538461538462,0.9846153846153847,0.8253846153846154
BKNG,5477.9,3.3246272,201268.0,275001.0,177538105344.0,0.7318809749782728,0.8769230769230769,0.6115384615384616,1.0,1.0,0.8209615384615384
ISRG,559.97,3.2545292,1745957.0,2226143.0,200736079872.0,0.7842968758071697,0.85,0.65,0.9807692307692307,0.9769230769230769,0.8188461538461538
CPRX,24.4254,3.4098177,1513377.0,1374174.0,3002184192.0,1.101299398766095,0.8884615384615384,0.8884615384615384,0.5615384615384615,0.8346153846153846,0.8176923076923076
OLMA,35.475,7.3373656,2732181.0,3589888.0,2843673088.0,0.7610769472473793,0.9923076923076923,0.6269230769230769,0.7884615384615384,0.7846153846153846,0.8028846153846154
BMY,54.505,3.9973311,14404579.0,16619424.0,110958723072.0,0.8667315425612825,0.9423076923076923,0.7346153846153847,0.7576923076923077,0.5615384615384615,0.7946153846153845
CUK,26.47,3.6819372,1682413.0,1874514.0,34759045120.0,0.8975195704059825,0.9230769230769231,0.7653846153846153,0.6038461538461538,0.8076923076923077,0.7925
CRBG,32.23,2.1876938,8539754.0,5080062.0,16256179200.0,1.6810334204582542,0.7769230769230769,0.9692307692307692,0.5307692307692308,0.7038461538461539,0.7876923076923077
GME,22.135,4.262839,6637225.0,7216622.0,9916689408.0,0.9197135446473433,0.9653846153846154,0.7846153846153846,0.5961538461538461,0.5576923076923077,0.7875000000000001
PG,145.0626,1.5560141,8465163.0,8831146.0,339516915712.0,0.9585577002124073,0.7461538461538462,0.8192307692307692,0.7692307692307693,0.823076923076923,0.7840384615384615
EXPE,283.985,3.564784,1392769.0,2110095.0,35133366272.0,0.6600503768787661,0.9076923076923077,0.5038461538461538,0.9576923076923077,0.9538461538461539,0.7809615384615385
CCK,101.12,3.3633213,1221555.0,1653422.0,11767900160.0,0.7388041286495522,0.8807692307692307,0.6153846153846154,0.8192307692307692,0.9307692307692308,0.7805769230769231
ORLA,13.505,3.249237,4053624.0,2760295.0,4590298624.0,1.4685473835224134,0.8461538461538461,0.9576923076923077,0.4153846153846154,0.6615384615384615,0.780576923076923
MAR,309.5,3.60873,1019015.0,1576182.0,84016193536.0,0.6465084615862889,0.9115384615384615,0.48846153846153845,0.9615384615384616,0.9692307692307692,0.7792307692307692
NCLH,21.72,4.1227164,14989386.0,15883279.0,9888192512.0,0.9437211296231717,0.9615384615384616,0.8038461538461539,0.5807692307692308,0.38076923076923075,0.7721153846153846
ABT,128.61,2.5107617,5086498.0,6271332.0,223840436224.0,0.811071395996895,0.7961538461538461,0.6884615384615385,0.8076923076923077,0.85,0.7661538461538461
BFAM,103.94,3.207232,590701.0,809956.0,5911260672.0,0.7293001101294392,0.8423076923076923,0.6076923076923076,0.8153846153846154,0.9461538461538461,0.7651923076923077
RIVN,19.16,4.017371,51065980.0,48240369.0,23488493568.0,1.0585735776606517,0.95,0.85,0.5461538461538461,0.15,0.7542307692307691
CHA,14.15,3.6630037,675321.0,789693.0,2628397824.0,0.855169034042343,0.9192307692307692,0.7269230769230769,0.4480769230769231,0.8384615384615385,0.7496153846153846
ATGE,97.85,5.349264,324665.0,568569.0,3555011328.0,0.5710212832567375,0.9807692307692307,0.3769230769230769,0.8846153846153846,0.9615384615384616,0.7482692307692307
INVH,26.905,2.106263,5337290.0,4919409.0,16493320192.0,1.0849453664047857,0.7692307692307693,0.8730769230769231,0.47692307692307695,0.6730769230769231,0.7375
VRT,162.58,0.8123008,6892968.0,7495217.0,62160560128.0,0.9196488907525959,0.676923076923077,0.7807692307692308,0.6730769230769231,0.8653846153846154,0.731346153846154
LUV,41.74,1.3845118,11168360.0,9584393.0,21921335296.0,1.16526523901931,0.7269230769230769,0.9038461538461539,0.4846153846153846,0.6269230769230769,0.7303846153846153
PM,158.7,3.2866926,4085314.0,6604753.0,247038558208.0,0.6185415260797792,0.8653846153846154,0.4576923076923077,0.8923076923076924,0.8769230769230769,0.7292307692307692
