symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore
AYI,371.57,21.62286,819552.0,399325.0,11264206848.0,2.052343329368309,0.9975669099756691,0.9732360097323601,0.9927007299270073,0.9562043795620438,0.9839416058394161
DPC,44.625,35.227272,10730318.0,300.0,6290796032.0,35767.72666666667,1.0,1.0,0.8686131386861314,1.0,0.9737226277372263
KYMR,116.85,17.007206,2668112.0,635833.0,9611798528.0,4.1962464986875485,0.9878345498783455,0.9927007299270073,0.9245742092457421,0.8345498783454988,0.9615571776155718
ASND,256.72,7.8610177,1525229.0,671601.0,16834703360.0,2.2710344386026824,0.9513381995133819,0.975669099756691,0.9440389294403893,0.9051094890510949,0.9537712895377128
TECH,70.525,19.787687,39580471.0,2732245.0,11042011136.0,14.486428193664917,0.9927007299270073,0.9975669099756691,0.8710462287104623,0.6058394160583942,0.9313868613138686
MKSI,406.0075,6.3905225,1410781.0,1182782.0,27423422464.0,1.1927650234785447,0.927007299270073,0.9197080291970803,0.9659367396593674,0.8929440389294404,0.9288321167883212
BIO,299.165,6.8255744,388760.0,378648.0,8006133760.0,1.0267055418224842,0.9367396593673966,0.8953771289537713,0.9513381995133819,0.9464720194647201,0.926155717761557
AMAT,653.15,10.89793,7690509.0,7787708.0,518574604288.0,0.9875189208429489,0.9732360097323601,0.8832116788321168,0.9902676399026764,0.754257907542579,0.9232360097323602
MU,1220.29,16.448774,56342118.0,51095566.0,1376162545664.0,1.10268116024001,0.9829683698296837,0.9075425790754258,0.9975669099756691,0.5912408759124088,0.920316301703163
ONTO,345.57,7.239951,1078865.0,1097874.0,17189885952.0,0.9826856269480833,0.9391727493917275,0.8807785888077859,0.9635036496350365,0.8905109489051095,0.918734793187348
GLW,225.33,9.473838,17855931.0,13141064.0,193927528448.0,1.3587888317110395,0.9683698296836983,0.9391727493917275,0.9537712895377128,0.5547445255474452,0.9138686131386861
BELFA,269.65,5.065264,230789.0,113846.0,3430677760.0,2.02720341513975,0.8491484184914841,0.9708029197080292,0.8880778588807786,0.9927007299270073,0.9138686131386861
CAT,1047.4,5.324552,2382367.0,2663772.0,482424029184.0,0.8943584510986676,0.8710462287104623,0.8540145985401459,0.9878345498783455,0.9075425790754258,0.8920924574209245
RVTY,113.855,7.7866197,1335885.0,1311314.0,12701638656.0,1.018737693641645,0.948905109489051,0.8929440389294404,0.8272506082725061,0.7591240875912408,0.8860097323600973
QCOM,213.32,8.106744,23788282.0,21382011.0,224839286784.0,1.1125371696796902,0.9537712895377128,0.9124087591240876,0.9197080291970803,0.46958637469586373,0.8840632603406325
WDC,678.015,5.2197475,7455445.0,8088566.0,233699672064.0,0.9217264222113042,0.8637469586374696,0.8686131386861314,0.975669099756691,0.7518248175182481,0.8766423357664234
POWL,311.82,5.8308415,480882.0,660351.0,11360116736.0,0.7282218093105031,0.9051094890510949,0.7712895377128953,0.927007299270073,0.9245742092457421,0.8645985401459854
SNDK,2270.0,18.153906,8940576.0,14187622.0,336163766272.0,0.6301673388253507,0.9902676399026764,0.6666666666666666,1.0,0.8199513381995134,0.8619221411192215
SXI,336.3,5.807951,132531.0,196150.0,4074248192.0,0.6756614835585012,0.8978102189781022,0.7420924574209246,0.9391727493917275,0.9854014598540146,0.8603406326034063
NRIX,22.495,16.554413,3236287.0,1782924.0,2326113792.0,1.815157011740265,0.9854014598540146,0.9610705596107056,0.6374695863746959,0.5085158150851582,0.8596107055961071
HRI,151.54,5.8018556,504953.0,593170.0,5060382720.0,0.8512787227944771,0.8953771289537713,0.8345498783454988,0.829683698296837,0.8710462287104623,0.8585158150851581
UCTT,118.32,9.131158,795758.0,1119583.0,5304090624.0,0.7107628465241076,0.9659367396593674,0.7639902676399026,0.8540145985401459,0.7737226277372263,0.8536496350364963
DFTX,45.25,7.4056463,4846780.0,2461032.0,4935271936.0,1.969409581021295,0.9416058394160584,0.9683698296836983,0.6301703163017032,0.5620437956204379,0.8507299270072992
ARGX,888.44,4.215836,303094.0,338545.0,55523028992.0,0.8952842310475713,0.7177615571776156,0.8564476885644768,0.9781021897810219,0.9951338199513382,0.8461070559610706
RGEN,146.03,5.5130095,941674.0,1094091.0,8237222400.0,0.8606907469305569,0.8807785888077859,0.8394160583941606,0.8077858880778589,0.7956204379562044,0.8431873479318734
MTD,1252.335,4.085416,171145.0,191020.0,25306683392.0,0.8959533033190242,0.681265206812652,0.8613138686131386,0.9829683698296837,0.9975669099756691,0.8362530413625303
ASML,1839.93,4.3340225,1402811.0,1868825.0,709141528576.0,0.7506379677069817,0.7493917274939172,0.781021897810219,0.9951338199513382,0.9586374695863747,0.8305352798053527
LGND,295.97,3.8819268,410010.0,274808.0,5931552768.0,1.4919871328345609,0.6520681265206812,0.9464720194647201,0.8661800486618005,0.9635036496350365,0.8290754257907542
AGYS,97.66,5.7956953,275268.0,355590.0,2750753024.0,0.7741162574875559,0.8905109489051095,0.7980535279805353,0.7396593673965937,0.8807785888077859,0.8270072992700729
LRCX,393.56,4.9997306,7859571.0,10207635.0,492174737408.0,0.7699698314056096,0.8442822384428224,0.7883211678832117,0.9464720194647201,0.6545012165450121,0.8261557177615572
FLEX,163.355,8.423737,4340599.0,6589835.0,59849662464.0,0.6586809836665106,0.9610705596107056,0.7177615571776156,0.8856447688564477,0.5961070559610706,0.824330900243309
MTRN,281.53,4.4173293,222524.0,285472.0,5856241664.0,0.7794950117699809,0.7591240875912408,0.8029197080291971,0.878345498783455,0.9610705596107056,0.8184914841849149
TER,463.57,8.511041,2255943.0,3949804.0,72568250368.0,0.5711531508905252,0.9635036496350365,0.5863746958637469,0.9805352798053528,0.7834549878345499,0.8169099756690997
RVMD,177.565,4.52378,3218087.0,3222701.0,37749690368.0,0.9985682816991089,0.7785888077858881,0.8880778588807786,0.8102189781021898,0.6934306569343066,0.8147201946472018
NOVT,159.04,4.6315746,370332.0,456185.0,5663939584.0,0.8118022293587032,0.7931873479318735,0.8175182481751825,0.7980535279805353,0.8978102189781022,0.8131386861313868
ACMR,108.0,6.299214,1005877.0,1526830.0,7463824896.0,0.6588009143126609,0.9245742092457421,0.7201946472019465,0.7907542579075426,0.7299270072992701,0.8068126520681266
VSH,61.48,10.595429,3969920.0,5738283.0,8367785984.0,0.6918306399318402,0.9708029197080292,0.754257907542579,0.7712895377128953,0.48661800486618007,0.80669099756691
